Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Fecha de fin,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda
ocds-dgv273-seacev3-2025-200360-16,ocds-dgv273-seacev3-2025-200360-16-2026-05-29T10:31:35.202380-05:00,2378923,1111997-1681998,Nº017-2025-I.V.P.AYABACA/G.G.,"CONTRATACION DEL SERVICIO DE MANTENIMIENTO PERIODICO DEL CAMINO VECINAL NO PAVIMENTADO, RUTA: R200239, TRAMO: CALVAS DE SAMANGA (KM 27+802) MANGAL DE CALVAS FRONTERA ECUADOR (KM 34+500), DISTRITO DE AYABACA, PROVINCIA DE AYABACA - DEPARTAMENTO DE PIURA",2025-10-16T00:00:00-05:00,2025-11-12T00:00:00-05:00,27,301410.0,PEN,Soles,2025-06-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200407-9,ocds-dgv273-seacev3-2025-200407-9-2026-05-28T10:20:39.387491-05:00,2334647,1111263-1688259,7-2025,CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE LA UNIDAD DE SERVICIOS SOCIALES Y ASISTENCIALES DE LA OFICINA DE BIENESTAR UNIVERSITARIO DE LA UNIVERSIDAD NACIONAL DE FRONTERA DISTRITO DE SULLANA - PROVINCIA DE SULLANA - DEPARTAMENTO DE PIURA¿¿. CUI 2351263.¿,2025-06-26T00:00:00-05:00,2026-01-22T00:00:00-05:00,210,9118100.95,PEN,Soles,2025-06-25T00:00:00-05:00,2026-02-20T00:00:00-05:00,10439875.26,PEN,Soles
ocds-dgv273-seacev3-2025-42-74,ocds-dgv273-seacev3-2025-42-74-2026-05-28T10:20:39.328833-05:00,2340759,1109238-1686762,047-2025-GRLL-GRCO,"CONTRATACIÓN DE LA ELABORACIÓN DE DISEÑO (EXPEDIENTE TÉCNICO) Y CONSTRUCCIÓN CON ESTUDIOS BÁSICOS DE INGENIERÍA CON METODOLOGIA FAST TRACK DE LA OBRA, EQUIPAMIENTO Y MOBILIARIO DEL PROYECTO: MEJORAMIENTO DEL SERVICIO DEPORTIVO DE COMPETENCIA EN ESTADIO MUNICIPAL DE CHEPÉN JUAN NORIEGA SALAZAR, DISTRITO DE CHEPÉN DE LA PROVINCIA DE CHEPÉN DEL DEPARTAMENTO DE LA LIBERTAD, CON CÓDIGO ÚNICO DE INVERSIONES 2657134",2025-07-04T00:00:00-05:00,2026-12-25T00:00:00-05:00,539,24874441.38,PEN,Soles,2025-07-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10373-4,ocds-dgv273-seacev3-2025-10373-4-2026-05-28T10:20:39.290294-05:00,2335379,1105537-1691082,CONTRATO DE EJECUCION 004-2025-GRA/GSRB,CONTRATACION DE LA EJECUCION DE LA OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE EDUCACION DE LA I.E. 16729 DEL CENTRO POBLADO WAWAS DEL DISTRITO DE IMAZA - BAGUA - AMAZONAS,2025-07-08T00:00:00-05:00,2025-12-31T00:00:00-05:00,176,5800867.78,PEN,Soles,2025-07-04T00:00:00-05:00,2026-01-05T00:00:00-05:00,6224719.62,PEN,Soles
ocds-dgv273-seacev3-2025-1598-19,ocds-dgv273-seacev3-2025-1598-19-2026-05-28T10:20:29.337959-05:00,2353603,1109813-1703201,10-2025-MDP-,"CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y TRATAMIENTO SANITARIO DE EXCRETAS DE LOS SECTORES BELLAVISTA DE CACHIACO, PATA DE CACHIACO, MARAY DE CURILCAS, PEÑA BLANCA Y EL HUABO, DISTRITO DE PACAIPAMPA ¿ PROVINCIA DE AYABACA ¿ DEPARTAMENTO DE PIURA CON CUI 2470995",2025-09-01T00:00:00-05:00,2026-06-28T00:00:00-05:00,300,16200550.69,PEN,Soles,2025-08-18T00:00:00-05:00,,16461503.27,PEN,Soles
ocds-dgv273-seacev3-2025-200407-14,ocds-dgv273-seacev3-2025-200407-14-2026-05-28T10:20:29.317989-05:00,2335917,1109344-1686549,08-2025,SUPERVISIÓN DE LA OBRA : CREACION DEL SERVICIO DE LABORATORIO DE GASTRONOMIA Y HOTELERIA DE LA UNIVERIDAD NACIONAL DE FRONTERA DISTRITO DE SULLANA - PROVINCIA DE SULLANA - DEPARTAMENTO DE PIURA,2025-07-03T00:00:00-05:00,2026-08-12T00:00:00-05:00,405,962079.96,PEN,Soles,2025-07-02T00:00:00-05:00,2026-09-08T00:00:00-05:00,1142309.8699999999,PEN,Soles
ocds-dgv273-seacev3-2025-200506-15,ocds-dgv273-seacev3-2025-200506-15-2026-05-28T10:20:29.262241-05:00,2335397,1113754-20447368375,CONTRATO N° 02-2025-P-CSJHN-PJ,SERVICIO DE MENSAJERIA PARA LAS DEPENDECIAS DE LA CORTE SUPERIOR DE JUSTICIA DE HUANUCO,2025-06-26T00:00:00-05:00,2027-06-26T00:00:00-05:00,730,844525.2,PEN,Soles,2025-06-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1132337,ocds-dgv273-seacev3-1132337-2026-05-28T10:20:29.152621-05:00,2353538,1132337-1704311,04-2025,"CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA: ¿CONSTRUCCIÓN E IMPLEMENTACIÓN DEL ALMACÉN INTEGRADO DE LA INTENDENCIA REGIONAL ICA E INTENDENCIA DE ADUANA PISCO EN EL DISTRITO DE SUBTANJALLA, PROVINCIA Y REGIÓN ICA¿ ¿ CUI 2134118",2025-10-21T00:00:00-05:00,2026-10-16T00:00:00-05:00,360,28049982.66,PEN,Soles,2025-10-13T00:00:00-05:00,2026-10-16T00:00:00-05:00,28209394.65,PEN,Soles
ocds-dgv273-seacev3-1135281,ocds-dgv273-seacev3-1135281-2026-05-28T10:20:19.549411-05:00,2349808,1135281-1703995,64-2025-GRLL-GGR-GRCO,"CONTRATACIÓN DE LA ELABORACIÓN DEL DISEÑO (EXPEDIENTE TÉCNICO) Y CONSTRUCCIÓN CON ESTUDIOS BÁSICOS DE INGENIERÍA CON METODOLOGÍA FAST TRACK DE LA OBRA, EQUIPAMIENTO Y MOBILIARIO DEL PROYECTO: MEJORAMIENTO DE LOS SERVICIOS EDUCACIÓN SUPERIOR PEDAGÓGICA EN ESCUELA SUPERIOR PEDAGÓGICO INDOAMÉRICA DISTRITO DE TRUJILLO DE LA PROVINCIA DE TRUJILLO DEL DEPARTAMENTO DE LA LIBERTAD, CON CUI 2667586",2025-09-23T00:00:00-05:00,2027-07-30T00:00:00-05:00,675,21335142.24,PEN,Soles,2025-09-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-37-293,ocds-dgv273-seacev3-2025-37-293-2026-05-28T10:20:19.378280-05:00,2333176,1114158-10421848608,CONTRATO N°57-2025-GR CUSCO/GRAD,CONTRATACION DE SISTEMA DE UTILIZACION DE MEDIA TENSION INCLUYE INSTALACION (META: 068),2025-06-17T00:00:00-05:00,2025-10-20T00:00:00-05:00,125,229000.0,PEN,Soles,2025-06-16T00:00:00-05:00,2025-11-25T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-42-80,ocds-dgv273-seacev3-2025-42-80-2026-05-28T10:19:46.378342-05:00,2334830,1109975-1686353,46-2025-GRLL-GGR-GRCO,"CONTRATACIÓN DE LA ELABORACIÓN DEL DISEÑO (EXPEDIENTE TÉCNICO) Y CONSTRUCCIÓN CON ESTUDIOS BÁSICOS DE INGENIERÍA CON METODOLOGÍA FAST TRACK DE LA OBRA, EQUIPAMIENTO Y MOBILIARIO DEL PROYECTO: MEJORAMIENTO DE LOS SERVICIOS EDUCACIÓN SUPERIOR PEDAGÓGICA EN INSTITUTO SUPERIOR PEDAGÓGICO JOSÉ FAUSTINO SÁNCHEZ CARRIÓN DISTRITO DE HUAMACHUCO DE LA PROVINCIA DE SÁNCHEZ CARRIÓN",2025-07-04T00:00:00-05:00,2026-07-31T00:00:00-05:00,392,13680730.61,PEN,Soles,2025-07-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-874-12,ocds-dgv273-seacev3-2025-874-12-2026-05-28T10:19:35.406483-05:00,2326407,1104552-1666347,022-2025-MPA/GM,"CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA: MEJORAMIENTO DE PISTAS Y VEREDAS DE LA LOCALIDAD DE CHOPCCAPAMPA DEL CENTRO POBLADO CHOPCCAPAMPA, DISTRITO PAUCARA, PROVINCIA DE ACOBAMBA HUANCAVELICA CUI N 2336948",2025-06-02T00:00:00-05:00,2025-11-14T00:00:00-05:00,165,4607212.82,PEN,Soles,2025-05-09T00:00:00-05:00,,4606933.0,PEN,Soles
ocds-dgv273-seacev3-2025-2407-5,ocds-dgv273-seacev3-2025-2407-5-2026-05-28T10:19:35.382282-05:00,2336484,1108008-20119916705,086-2025,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SUMINISTRO ELÉCTRICO DOMICILIARIO EN ZONAS RURALES EN 23 SECTORES (DENTRO DE AREA DE CONCESION) DISTRITO DE LAYO DE LA PROVINCIA DE CANAS DEL DEPARTAMENTO DE CUSCO,2025-07-08T00:00:00-05:00,2026-06-03T00:00:00-05:00,330,8242695.9,PEN,Soles,2025-07-07T00:00:00-05:00,2026-06-03T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-10523-2,ocds-dgv273-seacev3-2025-10523-2-2026-05-28T10:19:24.236176-05:00,2352697,1107538-1689389,CONTRATO N° 012-2025-GRL-GSRAA.18,"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DE EXPEDIENTE TECNICO DEL SALDO DE OBRA DEL PROYECTO: ""MEJORAMIENTO DEL SERVICIO DE APOYO AL DESARROLLO DE LA CADENA PRODUCTIVA DEL CULTIVO DE PALMA ACEITERA, CON VALOR AGREGADO EN LA LOCALIDAD DE SAN FRANCISCO DEL DISTRITO DE YURIMAGUAS - PROVINCIA DE ALTO AMAZONAS - DEPARTAMENTO DE LORETO"", CON CÓDIGO CUI N° 2475166",2025-06-24T00:00:00-05:00,2025-09-22T00:00:00-05:00,90,846846.22,PEN,Soles,2025-06-23T00:00:00-05:00,2025-09-22T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-162-25,ocds-dgv273-seacev3-2025-162-25-2026-05-27T10:40:25.701835-05:00,2330779,1113452-1678382,37-2025-MDI/GM,OBRA: INMACULADA,2025-07-01T00:00:00-05:00,2025-12-31T00:00:00-05:00,183,3090505.61,PEN,Soles,2025-06-03T00:00:00-05:00,2026-03-10T00:00:00-05:00,3481828.52,PEN,Soles
ocds-dgv273-seacev3-2025-406-47,ocds-dgv273-seacev3-2025-406-47-2026-05-27T10:40:15.581911-05:00,2335967,1112674-10423344909,026-2025-GM-MDP,SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA ¿CREACIÓN DE LOS SERVICIOS RECREATIVOS Y DEPORTIVOS EN LA MZ. 20 LOTE 1 Y MZ. 21 LOTE 1 DEL P.J. MIGUEL GRU ZONA A DEL DISTRITO DE PAUCARPATA ¿ PROVINCIA DE AREQUIPA ¿ DEPARTAMENTO DE AREQUIPA ¿ ETAPA I Y ETAPA II¿ ¿ CUI 2402102 I ETAPA,2025-07-09T00:00:00-05:00,2025-12-06T00:00:00-05:00,150,86754.6,PEN,Soles,2025-07-08T00:00:00-05:00,2026-01-23T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-10432-13,ocds-dgv273-seacev3-2025-10432-13-2026-05-27T10:39:42.660632-05:00,2325352,1104963-1667195,CONTRATO DE OBRA N° 09-2025-GR.CAJ.GSRC,CONTRATACION DE LA EJECUCIÓN DE LA OBRA DENOMINADA: ¿REMODELACION DE ESPACIO DEPORTIVO SIN COBERTURA; EN CUATRO II.EE. PRIMARIA A NIVEL DEPARTAMENTAL (CAJAMARCA)¿ con CUI 2651431,2025-05-17T00:00:00-05:00,2025-07-15T00:00:00-05:00,59,1780724.23,PEN,Soles,2025-05-16T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1115698,ocds-dgv273-seacev3-1115698-2026-05-27T10:39:31.988542-05:00,2328701,1115698-1678642,06-2025-DIRAVPOL,Adquisición de repuestos y componentes para aeronaves Cessna Serie 100 y 200,2025-05-30T00:00:00-05:00,2025-08-18T00:00:00-05:00,80,395000.0,PEN,Soles,2025-05-29T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10015-36,ocds-dgv273-seacev3-2025-10015-36-2026-05-25T10:07:30.063170-05:00,2363308,1107663-20481450510,53,EJECUCION DE OBRA GGE PACHACUTEC,2025-11-14T00:00:00-05:00,2026-04-12T00:00:00-05:00,149,3820960.94,PEN,Soles,2025-11-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1114837,ocds-dgv273-seacev3-1114837-2026-05-24T10:09:03.048008-05:00,2330522,1114837-20553404631,CONTRATO N° 006-2025-MINEDU/VMGI-PEIP EB-OA,Contratación de un servicio de respaldo en la nube para correo electrónico y herramientas colaborativas,2025-06-03T00:00:00-05:00,2026-06-30T00:00:00-05:00,392,49980.0,PEN,Soles,2025-06-02T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1109091,ocds-dgv273-seacev3-1109091-2026-05-24T10:08:54.458222-05:00,2320073,1109091-20536426168,CONTRATO N° 005-2025-MINEDU/VMGI-PEIP EB-OA,CONTRATACION DEL SERVICIO DE ARRENDAMIENTO DE OFICINAS IMPLEMENTADAS PARA LA DIRECCION DE INFRAESTRUCTURA EDUCATIVA DEL PROYECTO ESPECIAL DE INVERSION PUBLICA ESCUELAS BICENTENARIO - PEIP EB,2025-04-17T00:00:00-05:00,2026-01-31T00:00:00-05:00,289,743580.0,PEN,Soles,2025-04-16T00:00:00-05:00,,1022422.5,PEN,Soles
ocds-dgv273-seacev3-2025-1555-18,ocds-dgv273-seacev3-2025-1555-18-2026-05-24T10:08:54.423744-05:00,2340874,1114620-1678632,CONTRATO N°052-2025-MDEA,"SERVICIO DE CONSULTORÍA DE SUPERVISIÓN DE OBRA: CREACIÓN DEL SERVICIO DE MOVILIDAD URBANA EN EL JR. 03 DEL PROMUVI I, DISTRITO DE EL ALGARROBAL DE LA PROVINCIA DE ILO DEL DEPARTAMENTO DE MOQUEGUA CUI N°2619636",2025-08-05T00:00:00-05:00,2026-01-01T00:00:00-05:00,149,159000.0,PEN,Soles,2025-08-04T00:00:00-05:00,2026-02-28T00:00:00-05:00,221540.0,PEN,Soles
ocds-dgv273-seacev3-2025-1929-7,ocds-dgv273-seacev3-2025-1929-7-2026-05-24T10:08:44.244722-05:00,2330477,1112634-20608369032,005-2025-SUNARP/ZRVIII,CONTRATACIÓN DEL SERVICIO DE PAQUETERÍA PARA LA ZONA REGISTRAL N° VIII,2025-06-09T00:00:00-05:00,2027-06-09T00:00:00-05:00,730,123220.0,PEN,Soles,2025-06-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1109942,ocds-dgv273-seacev3-1109942-2026-05-24T10:08:44.230319-05:00,2328930,1109942-20613895800,CONTRATO N° 021-2025-UA-UNCP,ADQUISICION DE PESCADOS CON FICHA TECNICA PARA LA UNIDAD DE SERVICIO DE ALIMENTACION DE LA UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,2025-05-23T00:00:00-05:00,2025-12-22T00:00:00-05:00,213,205000.0,PEN,Soles,2025-05-22T00:00:00-05:00,,153824.5,PEN,Soles
ocds-dgv273-seacev3-2025-1536-23,ocds-dgv273-seacev3-2025-1536-23-2026-05-24T10:08:35.591622-05:00,2333264,1108891-1686962,CONTRATO N° 27-2025-GA/GM/A/MPMN,"SERVICIO DE CONSULTORIA PARA LA SUPERVISION DE OBRA: ""MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO EN LAS ASOCIACIONES APEMIPE, VILLA FRANCIA, PEDRO PAULET Y LEONCIO PRADO DEL CENTRO POBLADO DE CHEN CHEN, PROVINCIA DE MARISCAL NIETO - MOQUEGUA",2025-06-25T00:00:00-05:00,2026-03-06T00:00:00-05:00,254,333000.0,PEN,Soles,2025-06-24T00:00:00-05:00,2026-04-02T00:00:00-05:00,426830.0,PEN,Soles
ocds-dgv273-seacev3-1124319,ocds-dgv273-seacev3-1124319-2026-05-24T10:08:25.311237-05:00,2354470,1124319-20118375140,70-2025-MINEDU/SG-OGA-OL-UE026,"ADQUISICIÓN DE KITS DE RESPUESTA EDUCATIVA ANTE SITUACIONES DE EMERGENCIA, DESASTRES Y/O PELIGRO INMINENTE",2025-10-04T00:00:00-05:00,2025-12-30T00:00:00-05:00,87,1519500.0,PEN,Soles,2025-10-03T00:00:00-05:00,2026-02-20T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-10446-37,ocds-dgv273-seacev3-2025-10446-37-2026-05-24T10:08:25.233357-05:00,2330311,1108176-10440452260,1400-077-2025-COPESCO/GRC,servicio de alquiler de 01rodillo liso vibratorio,2025-05-29T00:00:00-05:00,2026-02-03T00:00:00-05:00,250,141840.0,PEN,Soles,2025-05-28T00:00:00-05:00,2026-06-22T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-42-58,ocds-dgv273-seacev3-2025-42-58-2026-05-24T10:08:25.206740-05:00,2329289,1108048-1673107,N 35-2025-GRCO,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE EDUCACION DEL NIVEL INICIAL DE LA I.E. Nº 1583 TUPAC AMARU, DISTRITO DE VICTOR LARCO HERRERA, PROVINCIA DETRUJILLO, REGION LA LIBERTAD, CODIGO UNICO DE INVERSION 2336653",2025-06-05T00:00:00-05:00,2025-12-31T00:00:00-05:00,209,181449.08,PEN,Soles,2025-06-04T00:00:00-05:00,,179395.91999999998,PEN,Soles
ocds-dgv273-seacev3-2025-2381-29,ocds-dgv273-seacev3-2025-2381-29-2026-05-24T10:08:25.173573-05:00,2372515,1105122-20483806974,019-2025-EPS GRAU S.A-100-AT,CONTRATACIÓN DEL SUMINISTRO DEL INSUMO QUIMICO CLORO LÍQUIDO DE 68 KG PARA EL TRATAMIENTO DE AGUA POTABLE DE LA EPS GRAU S.A,2025-05-24T00:00:00-05:00,2026-05-23T00:00:00-05:00,364,1628328.0,PEN,Soles,2025-05-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10194-68,ocds-dgv273-seacev3-2025-10194-68-2026-05-23T10:25:09.918046-05:00,2329190,1111414-20603867018,102-2025-INEN,ADQUISICION DE PRODUCTO FARMACEUTICO ACIDO ZOLEDRONICO 4MG INY.,2025-06-04T00:00:00-05:00,2026-06-23T00:00:00-05:00,384,168000.0,PEN,Soles,2025-06-03T00:00:00-05:00,,210000.0,PEN,Soles
ocds-dgv273-seacev3-2025-20008-15,ocds-dgv273-seacev3-2025-20008-15-2026-05-23T10:24:49.890512-05:00,2329884,1108539-20106897914,S N,CONTRATACIÓN DEL SERVICIO DE TELEFONÍA MÓVIL PARA 121 LÍNEAS Y ARRENDAMIENTO DE 121 EQUIPOS MÓVILES PARA EL PERSONAL DEL CENTRO CORPORATIVO FONAFE,2025-06-01T00:00:00-05:00,2027-05-31T00:00:00-05:00,729,387726.0,PEN,Soles,2025-05-30T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1926-68,ocds-dgv273-seacev3-2025-1926-68-2026-05-23T10:24:49.849969-05:00,2329132,1111384-99000020466,0300-00 2025-JUR000,Adquisición de repuestos de la marca SPALECK para lavadora SPALECK,2025-05-30T00:00:00-05:00,2025-11-26T00:00:00-05:00,180,30573.8,EUR,Euro,2025-05-29T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200270-72,ocds-dgv273-seacev3-2025-200270-72-2026-05-23T10:24:39.933403-05:00,2343824,1114511-1678102,CONTRATO N° 44-2025,"SERVICIO DE INSTALACION DE CERCO PERIMETRICO EN RESERVORIOS SEGUN DISEÑO, PARA EL PROYECTO MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA PARA RIEGO EN LA ZONA DE ESMERALDA ALTA, DEL DISTRITO DE LURICOCHA Y DISTRITO DE HUANTA, PROVICNIA DE HUANTA, DEPARTAMENTO DE AYACUCHO",2025-08-16T00:00:00-05:00,2025-11-03T00:00:00-05:00,79,450000.0,PEN,Soles,2025-08-15T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1926-55,ocds-dgv273-seacev3-2025-1926-55-2026-05-23T10:24:28.570205-05:00,2329578,1106742-20562742787,0181-00 2025-JUR000,Contratación de servicio para preparar y ejecutar ejercicios de ciberseguridad,2025-05-22T00:00:00-05:00,2025-11-30T00:00:00-05:00,192,98500.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1039-5,ocds-dgv273-seacev3-2025-1039-5-2026-05-23T10:24:28.552784-05:00,2326462,1105207-1670339,13-2025-GM/MPCH,"SUPERVISION DE LA OBRA MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES TAMBO DE MORA, LUIS GALVEZ RONCEROS, LIMA, ICA, PISCO, EL CARMEN, CHAVIN, CALLAO, ANTONIO DE ZELA, PABLO TASAYCO, MAURTUA, SAN JOSE, JUNIN, SAN DIEGO Y PASAJES LOS PINOS DEL DISTRITO DE CHINCHA ALTA, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA",2025-06-20T00:00:00-05:00,2025-10-17T00:00:00-05:00,119,165317.64,PEN,Soles,2025-05-16T00:00:00-05:00,,183686.31,PEN,Soles
ocds-dgv273-seacev3-1113051,ocds-dgv273-seacev3-1113051-2026-05-23T10:24:07.033750-05:00,2337766,1113051-1688959,CONTRATO N° 010-2025-MDM-GM,EJECUCIÓN DE OBRA DENOMINADA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DEL A.H. HEROES DEL PACIFICO EN EL CENTRO POBLADO UPIS HEROES DEL PACIFICO DISTRITO DE MIRAFLORES DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA - CUI 2597790,2025-07-19T00:00:00-05:00,2026-03-16T00:00:00-05:00,240,7675768.8,PEN,Soles,2025-07-18T00:00:00-05:00,2026-03-20T00:00:00-05:00,8154386.4399999995,PEN,Soles
ocds-dgv273-seacev3-2025-43-111,ocds-dgv273-seacev3-2025-43-111-2026-05-23T10:23:55.732746-05:00,2334510,1112206-1687974,CONTRATO N°000004-2025GR.LAMB/ORAD,CONTRATO N°000004-2025GR.LAMB/ORAD,2025-06-28T00:00:00-05:00,2026-01-24T00:00:00-05:00,210,5418720.35,PEN,Soles,2025-06-27T00:00:00-05:00,,5518145.119999999,PEN,Soles
ocds-dgv273-seacev3-2025-820-10,ocds-dgv273-seacev3-2025-820-10-2026-05-22T10:33:26.437205-05:00,2326388,1106890-20518498682,CONTRATO DE BIENES N° 011-2025-UL-MDQ/LC,"ADQUISICION DE CEMENTO PORTLAND IP SEC. FUNC. 0031 MEJORAMIENTO Y AMPLIACION DELSERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL SECTOR DE BOMBOHUACTANA DISTRITO DE QUELLOUNO, LA CONVENCIÓN, CUSCO.",2025-05-22T00:00:00-05:00,2025-12-23T00:00:00-05:00,215,201000.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1109198,ocds-dgv273-seacev3-1109198-2026-05-22T10:33:26.422999-05:00,2326449,1109198-10405651641,CONTRATO N° 12-2025-MIDIS/PNCM,SERVICIO DE ARRENDAMIENTO DE UN INMUEBLE PARA EL FUNCIONAMIENTO DE LAS OFICINAS ADMINISTRATIVAS DE LA UT SAN MARTIN DEL PROGRAMA NACIONAL CUNA MAS,2025-05-01T00:00:00-05:00,2026-04-30T00:00:00-05:00,364,45600.0,PEN,Soles,2025-04-25T00:00:00-05:00,,49400.0,PEN,Soles
ocds-dgv273-seacev3-2025-20008-2,ocds-dgv273-seacev3-2025-20008-2-2026-05-22T10:33:26.368187-05:00,2333265,1110812-20299468845,S/N,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA PARA EVALUAR LA ACTUAL ESTRUCTURA DE COSTOS DE LOS PRODUCTOS DE LAS LÍNEAS DE NEGOCIO DE ENACO Y PROPUESTA DE UN NUEVO MODELO DE COSTOS,2025-06-16T00:00:00-05:00,2025-09-24T00:00:00-05:00,100,149000.0,PEN,Soles,2025-06-16T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1325-13,ocds-dgv273-seacev3-2025-1325-13-2026-05-22T10:33:15.990396-05:00,2335924,1107868-20565740181,007-2025-OGAF/MDL,"IMPLEMENTACIÓN DEL SISTEMA DE VIDEO VIGILANCIA MEDIANTE LA ADQUISICIÓN E INSTALACIÓN DE CÁMARAS DE VIDEO VIGILANCIA, INTERCONEXIÓN MEDIANTE FIBRA ÓPTICA, RADIOENLACE Y DATA CENTER ¿ COMPONENTE 02: ADECUADO EQUIPAMIENTO PARA EL SERVICIO DE SEGURIDAD CIUDADANA EN JULIO C. TELLO ¿ ZONA D, DEL PROYECTO DE INVERSIÓN: CREACIÓN DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA SEDE CENTRAL DE VIDEOVIGILANCIA EN EL DISTRITO DE LURÍN DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA CON CUI N° 2573356",2025-06-17T00:00:00-05:00,2025-11-30T00:00:00-05:00,166,2064302.68,PEN,Soles,2025-06-16T00:00:00-05:00,2026-06-20T00:00:00-05:00,2575959.82,PEN,Soles
ocds-dgv273-seacev3-1117340,ocds-dgv273-seacev3-1117340-2026-05-22T10:33:04.218431-05:00,2341474,1117340-1698050,237-2025-INVERMET-OGAF,"Contratación de la elaboración del Expediente Técnico y la Ejecución de Obra para la Construcción de dos (02) pasos a desnivel (Puentes vehiculares), entre la Av. Canadá con Av. Circunvalación y Av. Rosa Toro con Av. San Luis. Que corresponde a la Primera Etapa (Etapa 1) del proyecto denominado: MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE MOVILIDAD URBANA EN LA AV. CANADÁ, TRAMO: AV. SANTA CATALINA HASTA AV. CIRCUNVALACIÓN, DISTRITO DE LA VICTORIA DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA",2025-08-22T00:00:00-05:00,2026-11-16T00:00:00-05:00,451,226736750.83,PEN,Soles,2025-08-13T00:00:00-05:00,,,,
