Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda,Entrega compilada:Contratos:Implementación:Fecha de fin
ocds-dgv273-seacev3-1103654,ocds-dgv273-seacev3-1103654-2025-05-31T10:09:59.042361-05:00,2327924,1103654-20605725075,001-2025-MDYIA,ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS PARA LOS BENEFICIARIOS DEL PROGRAMA VASO DE LECHE AÑO 2025 DE LA MUNICIPALIDAD DISTRITAL DE VAUYUCAN,2025-04-25T00:00:00-05:00,2025-12-15T00:00:00-05:00,234,111935.4,PEN,Soles,2025-04-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-46-208,ocds-dgv273-seacev3-2025-46-208-2025-05-31T10:09:58.557607-05:00,2328035,1100846-20600571592,ORDEN DE COMPRA N°02188,"ADQUISICIÓN DE ALCANTARILLA METALICA CIRCULAR DE ACERO CORRUGADO GALVANIZADO TMC PARA EL PROYECTO AMPLIACION Y MEJORAMIENTO DE LA TROCHA CARROZABLE SOLAJO, TORRINE, PACAHUA DEL DISTRITO DE CARUMAS, PROVINCIA DE MARISCAL NIETO, MOQUEGUA",2025-05-30T00:00:00-05:00,2025-06-08T00:00:00-05:00,9,94488.93,PEN,Soles,2025-05-29T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-706-5,ocds-dgv273-seacev3-2025-706-5-2025-05-31T10:09:55.289143-05:00,2327916,1100321-20438447092,001-2025,"ADQUISICIÓN DE COMBUSTIBLE (DIESEL B5 S-50), PARA ABASTECIMIENTO DEL POOL VEHICULAR Y MAQUINARIAS DE LA MUNICIPALIDAD DISTRITAL DE TABACONAS AÑO FISCAL 2025",2025-04-10T00:00:00-05:00,2025-12-31T00:00:00-05:00,265,119999.0,PEN,Soles,2025-04-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-41-4,ocds-dgv273-seacev3-2025-41-4-2025-05-31T10:09:55.202988-05:00,2327923,1096672-1656952,CONTRATO N° 075-2025-GRJ/ORAF,"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL PUESTO DE SALUD DE YANAMUCLO DISTRITO DE MATAHUASI - PROVINCIA DE CONCEPCION - DEPARTAMENTO DE JUNIN, con CUI 2488800.",2025-04-30T00:00:00-05:00,2025-12-25T00:00:00-05:00,239,109758.6,PEN,Soles,2025-04-29T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1097935,ocds-dgv273-seacev3-1097935-2025-05-31T10:09:55.170911-05:00,2328070,1097935-1662736,CONTRATO Nº 209-2025-MDSM/GM,OBRA CONTRATACION DE EJECUCION DE OBRA CREACION DE LOS SERVICIOS DE PROTECCIÓN EN LA RIBERA DE LAS QUEBRADAS VULNERABLES ANTE EL PELIGRO EN EL RIACHUELO PUTACA MEDIANTE LA CANALIZACION DE AGUAS SUPERFICIALES DESDE EL CASERIO PUTACA HASTA EL CASERIO HUAGURO DE CENTRO POBLADO QUINHUARAGRA DISTRITO DE SAN MARCOS DE LA PROVINCIA DE HUARI DEL DEPARTAMENTO DE ANCASH CON CUI N°2624498,2025-05-13T00:00:00-05:00,2025-08-13T00:00:00-05:00,92,2390828.82,PEN,Soles,2025-05-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-255417-32,ocds-dgv273-seacev3-2025-255417-32-2025-05-31T10:09:55.091781-05:00,2327947,1096158-10181420761,CONTRATO N° 033-2025-MDSA/GM/OGA,"SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA: CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA DE LA PISCINA MUNICIPAL EN EL DISTRITO DE SAN ANTONIO, PROVINCIA MARISCAL NIETO, DEPARTAMENTO MOQUEGUA"" - COMPONENTE 01 (MOVIMIENTO DE TIERRA)",2025-05-27T00:00:00-05:00,2025-12-31T00:00:00-05:00,218,483377.82,PEN,Soles,2025-05-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-42040-3,ocds-dgv273-seacev3-2025-42040-3-2025-05-31T10:09:54.922956-05:00,2327898,1095138-20494224748,01-2025,"ADQUISICION DE ALIMENTOS PARA EL PROGRAMA DE VASO DE LECHE CORRESPONDIENTE AL AÑO FISCAL 2025, PARA LA MUNICIPALIDAD DISTRITAL DE EL UCHURACCAY",2025-04-02T00:00:00-05:00,2026-12-09T00:00:00-05:00,616,104235.16,PEN,Soles,2025-04-01T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-818-4,ocds-dgv273-seacev3-2025-818-4-2025-05-31T10:09:54.638585-05:00,2326067,1099713-20602294511,CONTRATO NRO 003-2025-MDST/GM,CONTRATACION DE TUBOS RECTANGULAR,2025-05-20T00:00:00-05:00,2025-05-24T00:00:00-05:00,4,263965.2,PEN,Soles,2025-05-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2543-1326,ocds-dgv273-seacev3-2025-2543-1326-2025-05-31T10:09:54.543046-05:00,2327961,1096065-20338570041,25-DA-OA-GRA-ICA-ESSALUD-2025.,¿Adquisicion de Oxigeno Medicinal Liquido Delegado a Compra Local I Semestre 2025 para la Red Asistencial Ica¿.,2025-05-14T00:00:00-05:00,2026-10-14T00:00:00-05:00,518,1046150.0,PEN,Soles,2025-05-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-968-4,ocds-dgv273-seacev3-2025-968-4-2025-05-31T10:09:54.449918-05:00,2328043,1095279-1667626,006-2025-MPDM/A,"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE OBRA MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE E INSTALACION DE LOS SERVICIOS DE SANEAMIENTO EN LA LOCALIDADES DE GUENAYHUILCA, MAYNAS, LAGSI, HUANCAYLO Y GORGOR, DISTRITO DE MARIAS - DOS DE MAYO - HUANUCO",2025-05-15T00:00:00-05:00,2026-03-15T00:00:00-05:00,304,931300.0,PEN,Soles,2025-05-15T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1003011898-5,ocds-dgv273-seacev3-2025-1003011898-5-2025-05-31T10:09:48.124217-05:00,2327891,1100294-1661665,07-2025-IVP-SC/PDC,MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL tramo: PEM. CA-876 (NINABAMBA) - SAN JUAN PAMPA- BARRANCO -HUASIPAMPA-UTICYACU,2025-05-02T00:00:00-05:00,2025-12-31T00:00:00-05:00,243,54826.4,PEN,Soles,2025-04-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1118-1,ocds-dgv273-seacev3-2025-1118-1-2025-05-31T10:09:46.190355-05:00,2327815,1100516-20568024878,CONTRATO DE BIENES Nº 001-2025-MDA/GM,"ADQUISICIÓN DE LECHE EVAPORADA ENTERA DE 410gr PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE ACOLLA, CORRESPONDIENTE AL EJERCICIO FISCAL 2025",2025-05-14T00:00:00-05:00,2025-12-31T00:00:00-05:00,231,114624.0,PEN,Soles,2025-05-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-49-265,ocds-dgv273-seacev3-2025-49-265-2025-05-31T10:09:46.023789-05:00,2325830,1103607-20511037001,CONTRATO N° 46-2025-SIE-GR PUNO,ADQUISICION DE BARRAS DE CONSTRUCCION GRADO 60 SEGUN ESPECIFICACIONES TECNICAS,2025-05-17T00:00:00-05:00,2025-07-16T00:00:00-05:00,60,535162.0,PEN,Soles,2025-05-16T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1120524,ocds-dgv273-seacev3-1120524-2025-05-31T10:09:44.130620-05:00,2327812,1120524-20556675512,45-2025-INIA,Adquisición de agitador con motor para dispersión,2025-05-29T00:00:00-05:00,2025-06-28T00:00:00-05:00,30,136272.0,PEN,Soles,2025-05-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1003011898-3,ocds-dgv273-seacev3-2025-1003011898-3-2025-05-31T10:09:42.347536-05:00,2327847,1100253-1661670,008-2025-IVP-SC/PCD,MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL Tramo:  EMP. CA -876 (LA SAMANA) -LA PACCHA -MIRAFLORES -EMP. R061311,2025-05-02T00:00:00-05:00,2025-12-27T00:00:00-05:00,239,53542.0,PEN,Soles,2025-04-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-180125-3,ocds-dgv273-seacev3-2025-180125-3-2025-05-31T10:09:37.815764-05:00,2327911,1102741-10704617904,008-2025-P-CSJHA,"SERVICIO PROFESIONAL DE LA SALUD MEDICA OCUPACIONAL PARA FORTALECER ACCIONES DE VIGILANCIA, PREVENCION, RESPUESTA Y CONTROL ANTE LA TRANSMISION COMUNITARIA DE COVID-19 EN LA CORTE SUPERIOR DE JUSTICIA DE HUAURA",2025-04-26T00:00:00-05:00,2026-04-20T00:00:00-05:00,359,69600.0,PEN,Soles,2025-04-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1114883,ocds-dgv273-seacev3-1114883-2025-05-31T10:09:37.774676-05:00,2327999,1114883-10407026204,Contrato 026-2025-UE003/COFOPRI,Asistencia Técnica a la Municipalidad Provincial de Piura,2025-03-19T00:00:00-05:00,2025-09-18T00:00:00-05:00,183,40800.0,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1101322,ocds-dgv273-seacev3-1101322-2025-05-31T10:09:37.592098-05:00,2317107,1101322-10238479733,CONTRATO Nº 05-2025-UE 012-X-DIRTEPOL-CUSCO,SERVICIO DE ARRENDAMIENTO DE INMUEBLE PARA FUNCIONAMIENTO DE LOS ÓRGANOS DISCIPLINARIOS DE LA INSPECTORIA GENERAL PNP SEDE CUSCO Y OFICINA DE DISCIPLINA DE LA REGPOL CUSCO,2025-04-01T00:00:00-05:00,2025-12-31T00:00:00-05:00,274,81000.0,PEN,Soles,2025-03-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1339-20,ocds-dgv273-seacev3-2025-1339-20-2025-05-31T10:09:36.986114-05:00,2327820,1101921-1677987,CONTRATO N°18-2025-OGA/MDSJM,ADQUISICION DE DE DOS (2) CAMIONES COMPACTADORES PARA LA OPTIMIZACION DE LA FLOTA VEHICULAR MUNICIPAL DEL SERVICIO DE LIMPIEZA,2025-05-27T00:00:00-05:00,2025-05-31T00:00:00-05:00,4,1580000.0,PEN,Soles,2025-05-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2430-36,ocds-dgv273-seacev3-2025-2430-36-2025-05-31T10:09:36.761328-05:00,2327913,1102058-20206432692,GL-C-016-2025,ADQUISICION DE BOLSAS TEJIDAS DE POLIPROPILENO,2025-05-29T00:00:00-05:00,2025-08-28T00:00:00-05:00,91,130482.0,PEN,Soles,2025-05-15T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-46-172,ocds-dgv273-seacev3-2025-46-172-2025-05-31T10:09:34.899448-05:00,2327985,1103486-10292949338,CONTRATO N°024-2025,"ADQUISICIÓN DE MOTOR FUERA DE BORDA 40 HP PARA EL PLAN DE NEGOCIO ¿AMPLIACIÓN DEL PROCESO PRODUCTIVO DE LOS RECURSOS PESQUEROS PERICO Y TIBURÓN POR LA ASOCIACIÓN DE ARMADORES DE FUERA DE BORDA Y PESCA DE ALTURA DE PUERTO DE ILO, DISTRITO DE ILO-ILO - REGIÓN MOQUEGUA"".",2025-05-27T00:00:00-05:00,2025-05-31T00:00:00-05:00,4,275937.0,PEN,Soles,2025-05-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1947-160,ocds-dgv273-seacev3-2025-1947-160-2025-05-31T10:09:34.695562-05:00,2328014,1103312-20383127581,CONTRATO 15-2025-PROMPERU-AS,SERVICIO DE TRANSPORTE DE CARGA AÉREA INTERNACIONAL,2025-05-17T00:00:00-05:00,2026-06-24T00:00:00-05:00,403,58278.0,USD,Dólar Norteamericano,2025-05-16T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1312-38,ocds-dgv273-seacev3-2025-1312-38-2025-05-31T10:09:34.580839-05:00,2324977,1102448-20100077044,CONTRATO N° 019-2025-GAF-MDC,Servicio de resguardo y traslado de valores para la Subgerencia de Tesorería,2025-05-19T00:00:00-05:00,2026-11-24T00:00:00-05:00,554,104636.38,PEN,Soles,2025-04-29T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-49-2,ocds-dgv273-seacev3-2025-49-2-2025-05-31T10:09:30.449016-05:00,2319675,1094447-10460252577,45,ADQUISICION DE PANEL SOLAR Y ACCESORIOS INCLUYE INSTALACION SEGUN ESPECIFICACIONES TECNICAS,2025-04-15T00:00:00-05:00,2025-05-06T00:00:00-05:00,21,218860.0,PEN,Soles,2025-04-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10248-9,ocds-dgv273-seacev3-2025-10248-9-2025-05-31T10:09:30.416264-05:00,2327837,1095412-20607746258,C.124-2025,C.124-2025,2025-07-01T00:00:00-05:00,2025-11-28T00:00:00-05:00,150,107000.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1181-1,ocds-dgv273-seacev3-2025-1181-1-2025-05-31T10:09:30.340205-05:00,2328030,1099300-1660145,CONTRATO 049-2025/MDY,"CONTRATACION DE PRESTACION DE SERVICIO DE CONSULTORIA PARA ELABORACION DE EXPEDIENTE TECNICO DE LA OBRA ""CREACION DEL SERVICIO DE DRENAJE PLUVIAL EN EL SISTEMA DE DRENAJE PLUVIAL DEL BARRIO AGUAS CALIENTES DE LA LOCALIDAD DE YAULI - DISTRITO DE YAULI - DE LA PROVINCIA DE YAULI, DEL DEPARTAMENTO DE JUNIN"". CUI N° 2673672",2025-04-26T00:00:00-05:00,2025-06-24T00:00:00-05:00,59,80000.0,PEN,Soles,2025-04-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-20002-67,ocds-dgv273-seacev3-2025-20002-67-2025-05-31T10:09:30.189072-05:00,2327883,1099617-20501887286,contrato nro 028-2025-hra,ADQUISICIÓN DE SET DE REACTIVOS PARA ANALIZADOR DE GASES ARTERIALES CON EQUIPO EN CESIÓN DE USO PARA EL SERVICIO DE PATOLOGÍA CLÍNICA Y LABORATORIO DEL HOSPITAL REGIONAL DE AYACUCHO,2025-05-30T00:00:00-05:00,2025-06-30T00:00:00-05:00,31,980000.0,PEN,Soles,2025-05-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1097223,ocds-dgv273-seacev3-1097223-2025-05-31T10:09:30.022681-05:00,2327827,1097223-20605750606,CONTRATO-90-2025-GRA-SEDECENTRAL-OAPF,"CONTRATACION DEL SERVICIO DE INSTALACION DE AISLAMIENTO ACUSTICO CON PANELES EN AUDITORIO A TODO COSTO PARA LA OBRA: MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS EN LA INSTITUCION EDUCATIVA PUBLICA MARIA AUXILIADORA, DISTRITO DE HUANTA - HUANTA - AYACUCHO",2025-05-21T00:00:00-05:00,2025-07-19T00:00:00-05:00,59,344000.0,PEN,Soles,2025-05-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-158749-22,ocds-dgv273-seacev3-2025-158749-22-2025-05-31T10:09:29.983727-05:00,2327857,1099549-20600063708,005-2025,"SERVICIO DE MANTENIMIENTO INTEGRAL DE INFRAESTRUCTURA DE LOS TAMBOS: SANTA APOLONIA, COLLONA, JANQUE Y PUCRE UBICADOS EN EL DEPARTAMENTO DE LA LIBERTAD Y LAMBAYEQUE",2025-05-27T00:00:00-05:00,2025-07-26T00:00:00-05:00,60,88000.0,PEN,Soles,2025-05-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1323-27,ocds-dgv273-seacev3-2025-1323-27-2025-05-30T10:15:38.248257-05:00,2327746,1100607-20602274161,006-2025-MDLO-OGAF-OLYP,"CREACION DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN EL EDIFICIO MULTIFUNCIONAL DE LA MUNICIPALIDAD DISTRITAL DE LOS OLIVOS, DISTRITO DE LOS OLIVOS DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA"" CON CUI N°2647757",2025-05-29T00:00:00-05:00,2026-02-28T00:00:00-05:00,275,355706.1,PEN,Soles,2025-05-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1607-14,ocds-dgv273-seacev3-2025-1607-14-2025-05-30T10:15:36.427593-05:00,2326028,1102329-1664190,CONTRATO N°029-2025-MDH/GM,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACION DEL EXPEDIENTE TECNICO DEL PROYECTO DE INVERSION DENOMINADO: ¿MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL Y SERVICIO DE EDUCACION PRIMARIA EN I.E. CRISTO REY DE CENTRO POBLADO LAGUNA DE PALTAMA DISTRITO DE HUARMACA DE LA PROVINCIA DE HUANCABAMBA DEL DEPARTAMENTO DE PIURA¿, CON CUI N°2652233.",2025-04-29T00:00:00-05:00,2025-06-27T00:00:00-05:00,59,194918.06,PEN,Soles,2025-04-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1607-14,ocds-dgv273-seacev3-2025-1607-14-2025-05-30T10:15:36.427593-05:00,2327744,1102329-10700358611,CONTRATO N°027-2025-MDH/GM,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACION DEL EXPEDIENTE TECNICO DEL PROYECTO DE INVERSION DENOMINADO: ¿MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL, SERVICIO DE EDUCACION PRIMARIA Y SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. 14580 HORACIO ZEVALLOS GAMEZ DE CENTRO POBLADO HINTON - DISTRITO DE HUARMACA - PROVINCIA DE HUANCABAMBA - DEPARTAMENTO DE PIURA¿, CON CUI N°2646683.",2025-04-30T00:00:00-05:00,2025-06-28T00:00:00-05:00,59,209781.76,PEN,Soles,2025-04-29T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-167507-11,ocds-dgv273-seacev3-2025-167507-11-2025-05-30T10:15:35.463899-05:00,2327684,1102835-20106897914,CONTRATO N°014-2025-OA-DIRIS-LC,SERVICIO DE SUSCRIPCION EN LA NUBEWORKSPACE PARA LA DIRIS LIMA CENTRO,2025-06-06T00:00:00-05:00,2026-06-05T00:00:00-05:00,364,126706.0,PEN,Soles,2025-05-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1003011898-2,ocds-dgv273-seacev3-2025-1003011898-2-2025-05-30T10:15:33.106405-05:00,2327670,1100381-20538998975,009-2025-IVP-SC/PCD,MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL Tramo: EMP. CA-878 - (LA ESPERANZA) - EL GUAYAO - CASHA - EMP. R061311,2025-05-02T00:00:00-05:00,2025-12-27T00:00:00-05:00,239,79449.45,PEN,Soles,2025-04-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1100091,ocds-dgv273-seacev3-1100091-2025-05-30T10:15:32.891478-05:00,2327756,1100091-20604103836,13-2025-SERNANP-OA,"CONTRATACIÓN DEL SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LA SEDE ADMINISTRATIVA, DEL ANP COTO DE CAZA EL ANGOLO, RESERVA NACIONAL DE ILLESCAS, RESERVA NACIONAL MAR DE GRAU Y UNIDAD OPERATIVA PIURA DEL SERNANP",2025-06-01T00:00:00-05:00,2026-06-01T00:00:00-05:00,365,123000.0,PEN,Soles,2025-05-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-50-28,ocds-dgv273-seacev3-2025-50-28-2025-05-30T10:15:32.363334-05:00,2327563,1099101-1678916,55-2025-GRSM/GGR,"CONTRATACIÓN DEL SERVICIO DE CREACION DE INFRAESTRUCTURA DEL PLAN DE NEGOCIO DENOMINADO ¿MEJORAMIENTO DE LA PRODUCTIVIDAD, CALIDAD Y COMERCIALIZACION DEL CAFÉ PERGAMINO PRODUCIDO EN LA COOPERATIVA AGROINDUSTRIAL VALLE HUASTA, DEL DISTRITO DE NUEVA CAJAMARCA, PROVINCIA DE RIOJA, REGION SAN MARTÍN¿ CON CÓDIGO UNIFICADO N° 2612009 DE LA GERENCIA REGIONAL DE DESARROLLO ECONÓMICO DEL GOBIERNO REGIONAL SAN MARTIN",2025-05-28T00:00:00-05:00,2025-07-26T00:00:00-05:00,59,109900.0,PEN,Soles,2025-05-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1881-7,ocds-dgv273-seacev3-2025-1881-7-2025-05-30T10:15:32.094276-05:00,2327654,1099809-20404776160,004-2025-GM-MAPPA-A   Y   006-2025-HM-MAPPA-A,"ADQUISICIÓN DE INSUMOS ALIMENTICIOS DEL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE PADRE ABAD, PARA EL AÑO FISCAL 2025¿ - ÍTEM II: MEZCLA PRECOCIDA DE HARINA DE TRIGO Y HARINA DE MACA AZUCARADO, ENRIQUECIDO CON VITAMINAS Y MINERALES",2025-04-24T00:00:00-05:00,2025-12-31T00:00:00-05:00,251,335504.0,PEN,Soles,2025-04-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200193-13,ocds-dgv273-seacev3-2025-200193-13-2025-05-30T10:15:25.575200-05:00,2327730,1102215-20604475059,CONTRATO N° 28-2025-MINEDU/VMGI-PRONIED,"ACONDICIONAMIENTO Y CONFORT TERMICO EN LA I.E. N° 36315, UBICADA EN EL  CENTRO POBLADO DE CCOLPAPAMPA, DISTRITO DE ACORIA, PROVINCIA DE  HUANCAVELICA, REGION DE HUANCAVELICA",2025-05-17T00:00:00-05:00,2025-07-16T00:00:00-05:00,60,190000.0,PEN,Soles,2025-05-16T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200260-24,ocds-dgv273-seacev3-2025-200260-24-2025-05-30T10:15:23.857364-05:00,2327742,1100890-20605657011,14-2025-SERNANP-OA,CONTRATACIÓN DEL SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LA OFICINA ADMINISTRATIVA DE LA UNIDAD OPERATIVA PUCALLPA DEL SERNANP,2025-05-16T00:00:00-05:00,2026-05-16T00:00:00-05:00,365,108681.36,PEN,Soles,2025-05-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-32501-34,ocds-dgv273-seacev3-2025-32501-34-2025-05-30T10:15:23.281756-05:00,2327528,1100801-20600571592,CONTRATO N° 006-2025-PS-DGA-UNIQ,"CONTRATACION DEL SERVICIO DE REVESTIMIENTO DE TECHO,REPINTADO Y REPOSICION DE AMBIENTES DE LA UNIQ",2025-05-21T00:00:00-05:00,2025-06-19T00:00:00-05:00,29,87000.0,PEN,Soles,2025-05-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1003011898-8,ocds-dgv273-seacev3-2025-1003011898-8-2025-05-30T10:15:21.240219-05:00,2327727,1100326-20538998975,10-2025-IVP-SC/PCD,"MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL Tramo: EMP. PE-06 B (CHANCAY) - LA ESPERANZA - DV. EL GUAYO - DV. MARCOPAMPA - HUANGACONA - LA CONGA - CHAQUIL - PTE. CHITAMAYO-DV. CHUMBIOCSHA, EL REJO-SAN JOSE - ANDABAMBA.",2025-05-02T00:00:00-05:00,2025-12-27T00:00:00-05:00,239,174897.85,PEN,Soles,2025-04-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1493-9,ocds-dgv273-seacev3-2025-1493-9-2025-05-30T10:15:20.647941-05:00,2323447,1097254-1660405,CONTRATO Nº 006-2025-MDC-A,"CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION PRIMARIA EN I.E. 62412 DISTRITO DE CAHUAPANAS DE LA PROVINCIA DE DATEM DEL MARAÑON DEL DEPARTAMENTO DE LORETO¿ CON CUI Nº 2624831.",2025-04-30T00:00:00-05:00,2025-09-28T00:00:00-05:00,151,2352082.8,PEN,Soles,2025-04-29T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200189-10,ocds-dgv273-seacev3-2025-200189-10-2025-05-30T10:15:20.307670-05:00,2327603,1099751-20610232346,CONTRATO N°03-2025-AGROMERCADO-OA,"SERVICIO DE INSTALACIÓN DE MÓDULOS DEMOSTRATIVOS PARA EL PROCESO DE MADURACIÓN DE QUESOS, EN EL MARCO DE LA EJECUCIÓN DEL PROYECTO: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO DE 8 UNIDADES PRODUCTORAS, 8 DISTRITOS DE 8 PROVINCIAS DE 8 DEPARTAMENTOS - CUI N°2613870",2025-05-20T00:00:00-05:00,2025-07-23T00:00:00-05:00,64,480000.0,PEN,Soles,2025-05-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1103770,ocds-dgv273-seacev3-1103770-2025-05-30T10:15:16.592630-05:00,2327702,1103770-10267226836,035-2025-GRCAJ-DRA,SERVICIO DE ALQUILER DE UN ALMACEN PARA BIENES DE AYUDA HUMANITARIA Y MATERIALES DE PRIMERA RESPUESTA PARA LA OFICINA DE DEFENSA NACIONAL DEL GOBIERNO REGIONAL CAJAMARCA DE MANERA INMEDIATA.,2025-05-01T00:00:00-05:00,2026-07-31T00:00:00-05:00,456,225000.0,PEN,Soles,2025-04-30T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10352-6,ocds-dgv273-seacev3-2025-10352-6-2025-05-30T10:15:16.558797-05:00,2327640,1100640-20100210909,5,CONTRATACION DEL SERVICIO DE SEGUROS DE BIENES PATRIMONIALES PARA EL PROYECTO ESPECIAL CHIRA PIURA,2025-05-28T00:00:00-05:00,2026-05-28T00:00:00-05:00,365,305795.27,PEN,Soles,2025-05-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1930-3,ocds-dgv273-seacev3-2025-1930-3-2025-05-30T10:15:16.317345-05:00,2327628,1099930-20558053691,009-2025,SERVICIO DE MENSAJERIA,2025-07-17T00:00:00-05:00,2027-08-10T00:00:00-05:00,754,313836.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1003004271-13,ocds-dgv273-seacev3-2025-1003004271-13-2025-05-30T10:15:15.514082-05:00,2323194,1101664-20605703373,006-2025-IVPMH,"MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: EMP. AY-100 - DESV. AY-586 - DESV. AY-587 - ARANHUAY (KM 14+267), UBICADO EN EL/LOS DISTRITO(S) DE SANTILLANA, PROVINCIA DE HUANTA, DEPARTAMENTO DE AYACUCHO",2025-05-05T00:00:00-05:00,2025-12-31T00:00:00-05:00,240,87656.64,PEN,Soles,2025-04-25T00:00:00-05:00,,,,
