Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda,Entrega compilada:Contratos:Implementación:Fecha de fin
ocds-dgv273-seacev3-2025-1611-5,ocds-dgv273-seacev3-2025-1611-5-2025-03-22T10:14:40.836140-05:00,2314193,1091751-20467534026,CONTRATO DE SERVICIO Nº003-2025-MPM-CH,"CONTRATACIÓN DEL SERVICIO DE INTERNET LINEA DEDICADA DE 200 MBPS, PARA LA MUNICIPALIDAD PROVINCIAL DE MORROPON CHULUCANAS",2025-03-17T00:00:00-05:00,2027-03-17T00:00:00-05:00,730,155901.6,PEN,Soles,2025-03-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-36831-16,ocds-dgv273-seacev3-2025-36831-16-2025-03-22T10:14:40.820640-05:00,2314316,1090890-10742348259,CONTRATO N° 006-2025-MIDAGRI-PEDAMAALC-DE,"SERVICIO COMO EXTENSIONISTA IV (ESPECIALISTA EN PRODUCCIÓN DE LIMÓN TAHITI), PARA EL PROYECTO N° 2511832 ¿ LIMÓN",2025-04-01T00:00:00-05:00,2025-12-26T00:00:00-05:00,269,45000.0,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1560-2,ocds-dgv273-seacev3-2025-1560-2-2025-03-22T10:14:40.503964-05:00,2314209,1091862-20613285050,CONTRATO No.- 002-2025-MDN/A,ADQUISICIÓN BIENES (MADERA) PARA LA EJECUCIÓN DE OBRA: ¿CREACION DE DEFENSA RIBEREÑA EN AMBAS MARGENES DEL RIO CHIPARAGRA DEL CENTRO POBLADO DE CHIPA DEL DISTRITO DE NINACACA - PROVINCIA DE PASCO - DEPARTAMENTO DE PASCO¿ CON CUI N° 2479655,2025-03-13T00:00:00-05:00,2025-04-30T00:00:00-05:00,48,60548.0,PEN,Soles,2025-03-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1089908,ocds-dgv273-seacev3-1089908-2025-03-22T10:14:40.005871-05:00,2314336,1089908-1647304,CONTRATO Nº 01-2025-MDB,CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL TRAMO SECTOR QUEBRADA AMAPANQUE HASTA EL SECTOR LA GARGANTA DE LA LIMEÑA DE CENTRO POBLADO PILLIPAMPA DISTRITO DE BAMBAS DE LA PROVINCIA DE CORONGO DEL DEPARTAMENTO DE ANCASH CÓDIGO ÚNICO DE INVERSIONES 2612107,2025-03-19T00:00:00-05:00,2025-05-20T00:00:00-05:00,62,357943.09,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-372-6,ocds-dgv273-seacev3-2025-372-6-2025-03-22T10:14:39.802575-05:00,2314332,1090082-10293138678,ADQUISICION DE MATERIAL AGREGADO ARENA GRUESA Y PIEDRA CHANCADA PARA LA OBRA,CONTRATO N° 003-2025-MDH/GM,2025-03-14T00:00:00-05:00,2025-05-13T00:00:00-05:00,60,132000.0,PEN,Soles,2025-03-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1795-1,ocds-dgv273-seacev3-2025-1795-1-2025-03-22T10:14:39.122361-05:00,2314164,1091011-20450435920,003-2025-MDC,"ADQUISICION DE UN VOLQUETE; EN EL(LA) UNIDAD DE GESTION AMBIENTAL, DISTRITO DE CACATACHI, PROVINCIA SAN MARTIN, DEPARTAMENTO SAN MARTIN. con CUI: 2674575",2025-03-19T00:00:00-05:00,2025-04-08T00:00:00-05:00,20,331100.0,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10438-3,ocds-dgv273-seacev3-2025-10438-3-2025-03-22T10:14:38.494921-05:00,2314241,1090046-1647308,CONTRATO N° 001-2025-GR-CAJ/UGEL-C/AA-ABAST.,CONTRATACIÓN DEL SERVICIO DE TRANSPORTE PARA LA DISTRIBUCIÓN DE MATERIAL EDUCATIVO A LAS INSTITUCIONES EDUCATIVAS DEL ÁMBITO DE LA UGEL CUTERVO - DOTACIÓN 2025,2025-03-08T00:00:00-05:00,2025-03-14T00:00:00-05:00,6,150000.0,PEN,Soles,2025-03-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1560-1,ocds-dgv273-seacev3-2025-1560-1-2025-03-22T10:14:38.391224-05:00,2314212,1091848-20613285050,CONTRATO No.- 003-2025-MDN/A,ADQUISICIÓN BIENES (CEMENTO) PARA LA EJECUCIÓN DE OBRA: ¿CREACION DE DEFENSA RIBEREÑA EN AMBAS MARGENES DEL RIO CHIPARAGRA DEL CENTRO POBLADO DE CHIPA DEL DISTRITO DE NINACACA - PROVINCIA DE PASCO - DEPARTAMENTO DE PASCO¿ CON CUI N° 2479655.,2025-03-13T00:00:00-05:00,2025-05-30T00:00:00-05:00,78,93201.48,PEN,Soles,2025-03-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-593-24,ocds-dgv273-seacev3-2025-593-24-2025-03-22T10:14:38.362098-05:00,2314128,1089383-20494777241,CONTRATO,01-2025-MPPSS-GM,2025-03-06T00:00:00-05:00,2025-12-31T00:00:00-05:00,300,115635.0,PEN,Soles,2025-03-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-433-4,ocds-dgv273-seacev3-2025-433-4-2025-03-22T10:14:33.128458-05:00,2314110,1093634-20605417249,ORDEN DE COMPRA 133-2025,ORDEN DE COMPRA 133-2025,2025-03-20T00:00:00-05:00,2025-04-17T00:00:00-05:00,28,130213.0,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1088148,ocds-dgv273-seacev3-1088148-2025-03-22T10:14:32.393425-05:00,2314189,1088148-20613475398,CONTRATO N°018-2025-UA-DIGA-UNSCH/PS,"ADQUISICION DEL SUMINISTRO DE MENESTRAS, CEREALES Y TUBERCULOS SECOS PARA EL COMEDOR UNIVERSITARIO DE LA UNSCH PERIODO 2025.",2025-03-14T00:00:00-05:00,2025-10-31T00:00:00-05:00,231,97711.85,PEN,Soles,2025-03-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1560-3,ocds-dgv273-seacev3-2025-1560-3-2025-03-22T10:14:30.728051-05:00,2314214,1091860-20613285050,CONTRATO DE BIENES No.- 004-2025-MDN/A,ADQUISICIÓN BIENES (AGREGADOS) PARA LA EJECUCIÓN DE OBRA: ¿CREACION DE DEFENSA RIBEREÑA EN AMBAS MARGENES DEL RIO CHIPARAGRA DEL CENTRO POBLADO DE CHIPA DEL DISTRITO DE NINACACA - PROVINCIA DE PASCO - DEPARTAMENTO DE PASCO¿ CON CUI N° 2479655,2025-03-13T00:00:00-05:00,2025-06-30T00:00:00-05:00,109,54375.0,PEN,Soles,2025-03-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-372-3,ocds-dgv273-seacev3-2025-372-3-2025-03-22T10:14:30.054833-05:00,2314331,1089955-20611418681,CONTRATACION DE SUMINISTRO DE COMBUSTIBLE  PARA EL PROYECTO MEJORAMIENTO DE SERVICIO DE APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO PARA LA PRODUCCION DE PASTOS Y FORRAJES EN 14 LOCALIDADES DEL DISTRITO DE HAQUIRA,CONTRATO N° 004-2025-MDH/OEC-GM,2025-03-14T00:00:00-05:00,2025-11-30T00:00:00-05:00,261,185000.0,PEN,Soles,2025-03-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200030-31,ocds-dgv273-seacev3-2025-200030-31-2025-03-22T10:14:29.143454-05:00,2314313,1092172-20534178418,CONTRATO 022-2025-GRL-BIENES,"ADQUISICIÓN DE COMBUSTIBLE (DIESEL B5 S50), PARA LA FLOTA VEHICULAR DEL AREA USUARIA DE LA UNIDAD DE SERVICIOS GENERALES - OFICINA DE LOGISTICA DEL GOBIERNO REGIONAL DE LIMA",2025-03-20T00:00:00-05:00,2026-03-20T00:00:00-05:00,365,343980.0,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35-44,ocds-dgv273-seacev3-2025-35-44-2025-03-22T10:14:28.987841-05:00,2314139,1088427-20574655570,20,"SERVICIO DE ALQUILER DE CAMION VOLQUETE DE 15M3 PARA LA OBRA META CREACION Y MEJORAMIENTO DE LA CARRETERA SAN JOSE CHOYMACOTA TRAMO: PUTIS-APULEMA- PACHACHACA-CHONGOS, DISTRITO DE SANTILLANA, SIVIA Y LLOCHEGUA, PROVINCIA DE HUANTA-AYACUCHO",2025-03-15T00:00:00-05:00,2025-09-10T00:00:00-05:00,179,276034.5,PEN,Soles,2025-03-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1490-27,ocds-dgv273-seacev3-2025-1490-27-2025-03-21T10:20:31.584841-05:00,2313970,1089297-1646824,017-2025-MPAA-GM,"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DE EXPEDIENTE TÉCNICO DEL PROYECTO: ¿MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA Y SERVICIO DE EDUCACIÓN INICIAL EN I.E. 62010 VIRGEN DE FATIMA DISTRITO DE YURIMAGUAS DE LA PROVINCIA DE ALTO AMAZONAS DEL DEPARTAMENTO DE LORETO¿, CUI N° 2656757",2025-03-07T00:00:00-05:00,2025-05-20T00:00:00-05:00,74,271000.0,PEN,Soles,2025-03-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-382-3,ocds-dgv273-seacev3-2025-382-3-2025-03-21T10:20:31.394763-05:00,2313839,1093815-20603871911,064-2025,ADQUISICIÓN DE LAJA DE PIEDRA PARA EL PROYECTO MEJORAMIENTO DE LOS SERVICIOS PÚBLICOS DE INTEGRACIÓN ECONÓMICA Y SOCIAL EN LA PLAZA DE LA LOCALIDAD DE CCAHUANHUIRE DISTRITO DE PROGRESO DE LA PROVINCIA DE GRAU DEL DEPARTAMENTO DE APURÍMAC,2025-03-18T00:00:00-05:00,2025-04-30T00:00:00-05:00,43,145600.0,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35859-5,ocds-dgv273-seacev3-2025-35859-5-2025-03-21T10:20:31.334807-05:00,2313776,1087779-10415412237,CONTRATO N 021-2025-MIDAGRI-PROVRAEM-UA,CONTRATO DE CONSULTORIA COMO SUPERVISOR DLE PROYECTO SUELOS DEGRADOS,2025-03-01T00:00:00-05:00,2026-11-30T00:00:00-05:00,639,60507.0,PEN,Soles,2025-02-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10009-3,ocds-dgv273-seacev3-2025-10009-3-2025-03-21T10:20:30.770250-05:00,2313702,1091711-20600808134,Nº01-2025,Adquisición de combustible para las Unidades Vehiculares del Hospital Barranca Cajatambo y Servicios Básicos de Salud,2025-03-18T00:00:00-05:00,2025-09-30T00:00:00-05:00,196,202563.12,PEN,Soles,2025-03-17T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1093765,ocds-dgv273-seacev3-1093765-2025-03-21T10:20:30.143993-05:00,2314042,1093765-20610502602,ORDEN DE SERVICIOS Nº0185,"CONTRATA LOS SERVICIO DE ALQUILER DE UNA CAMIONETA PARA REALIZAR ACTIVIDADES DE PATRULLAJE LOCAL, INTEGRADO Y OTRAS ACTIVIDADES DENTRO DEL COMPROMISO PERIODO 2025.",2025-03-14T00:00:00-05:00,2025-12-14T00:00:00-05:00,275,66000.0,PEN,Soles,2025-03-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-822-63,ocds-dgv273-seacev3-2025-822-63-2025-03-21T10:20:29.599418-05:00,2314036,1092917-20494554535,ORDEN DE COMPRA N°785-2025,ADQUISICIÓN DE COMBUSTIBLE PARA EL PROYECTO: MEJORAMIENTO DE LA COBERTURA DE SERVICIOS EN ATENCION PREVENTIVA PROMOCIONAL DE SALUD EN LOS EE.SS. DE LA MICRO RED DE PICHARI DEL DISTRITO DE PICHARI - LA CONVENCION ¿ CUSCO.,2025-03-20T00:00:00-05:00,2025-11-04T00:00:00-05:00,229,81631.5,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1093841,ocds-dgv273-seacev3-1093841-2025-03-21T10:20:29.291136-05:00,2314016,1093841-10449691836,036-2025-MTC/10.02,"SERVICIO DE ASESORÍA Y DEFENSA LEGAL A FAVOR DE LA SEÑORA ZORAIDA ALLCA VELAZCO, EN SU CONDICIÓN DE COORDINADORA DE CARRETERAS DEL EQUIPO DE TRABAJO ¿EQUIPO ESPECIAL ENCARGADO DE LA RECONSTRUCCIÓN CON CAMBIOS EN EL MINISTERIO DE TRANSPORTES Y COMUNICACIONES¿ ¿ RESOLUCIÓN SECRETARIAL N° 139-2024-MTC/04 DE FECHA 16 DE DICIEMBRE DE 2024",2025-03-15T00:00:00-05:00,2027-03-15T00:00:00-05:00,730,70000.0,PEN,Soles,2025-03-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1872-7,ocds-dgv273-seacev3-2025-1872-7-2025-03-21T10:20:28.913276-05:00,2313962,1089711-20609057409,003-2025,"CREACION DE UN TANQUE ELEVADO MAS UN POZO TUBULAR DE 6"" PARA EL SUMINISTRO DE AGUA DE LA COMUNIDAD NATIVA DE FATIMA - DISTRITO DE IPARIA-PROVINCIA DE CORONEL PORTILLO- DEPARTTAMENTO DE UCAYALI",2025-03-12T00:00:00-05:00,2025-04-12T00:00:00-05:00,31,125304.0,PEN,Soles,2025-03-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10247-49,ocds-dgv273-seacev3-2025-10247-49-2025-03-21T10:20:27.750865-05:00,2313570,1089424-20254806278,CONTRATO N° 12,ADQUISICIÓN DE REACTIVOS E INSUMOS PARA EL SERVICIO DE NEFROLOGIA PARA EL PERSONAL DE TROPA SERVICIO MILITAR VOLUNTARIO EN ACTIVIDAD Y CUERPO GENERAL DE INVALIDOS Y EX COMBATIENTES - HOSPITAL MILITAR CENTRAL AF -2025,2025-03-11T00:00:00-05:00,2025-04-30T00:00:00-05:00,50,162882.6,PEN,Soles,2025-03-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10247-49,ocds-dgv273-seacev3-2025-10247-49-2025-03-21T10:20:27.750865-05:00,2313840,1089424-20504312403,CONTRATO N° 14,ADQUISICIÓN DE REACTIVOS E INSUMOS PARA EL SERVICIO DE NEFROLOGIA PARA EL PERSONAL DE TROPA SERVICIO MILITAR  VOLUNTARIO EN ACTIVIDAD Y CUERPO GENERAL DE INVALIDOS Y EX COMBATIENTES - HOSPITAL MILITAR CENTRAL AF-2025 ITEM N°001,2025-03-12T00:00:00-05:00,2025-05-30T00:00:00-05:00,79,113973.5,PEN,Soles,2025-03-11T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1094506,ocds-dgv273-seacev3-1094506-2025-03-21T10:20:26.162939-05:00,2313795,1094506-10407921190,ORDEN DE COMPRA N° 0458 - 2025,ADQUISICION DE ACEITES Y LUBRICANTES PARA EL MANTENIMIENTO DE LOS VEHICULOS Y MAQUINARIAS A CARGO DE LA OFICINA DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE TACNA,2025-03-18T00:00:00-05:00,2025-04-10T00:00:00-05:00,23,76990.0,PEN,Soles,2025-03-17T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1088262,ocds-dgv273-seacev3-1088262-2025-03-21T10:20:19.370169-05:00,2313858,1088262-20604193053,CONTRATO N° 017-2025,CONTRATO N° 017-2025,2025-03-10T00:00:00-05:00,2025-11-28T00:00:00-05:00,263,227889.91,PEN,Soles,2025-03-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-785-1,ocds-dgv273-seacev3-2025-785-1-2025-03-21T10:20:19.292996-05:00,2313856,1090986-20528037055,CONTRATO N° 022-2025-GM-MDL/C-C,CONTRATACIÓN DE ADQUISICIÓN DE SUMINISTRO DE ALIMENTOS PARA EL PROGRAMA SOCIAL DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE LAYO PARA EL PRESENTE PERIODO 2025,2025-03-18T00:00:00-05:00,2025-12-08T00:00:00-05:00,265,157968.6,PEN,Soles,2025-03-17T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-822-31,ocds-dgv273-seacev3-2025-822-31-2025-03-21T10:20:19.189334-05:00,2313992,1089040-20605685138,ORDEN DE COMPRA NRO 783-2025,ADQUISICIÓN DE ALAMBRE NEGRO RECOCIDO PARA EL PROYECTO: CREACION DEL COMPLEJO POLIDEPORTIVO MUNICIPAL DE PICHARI DEL DISTRITO DE PICHARI - LA CONVENCION - CUSCO,2025-03-20T00:00:00-05:00,2025-04-03T00:00:00-05:00,14,74096.0,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1091903,ocds-dgv273-seacev3-1091903-2025-03-21T10:20:18.040189-05:00,2313841,1091903-20269985900,CONTRATO N° 02-2025-OGAF-MDI,"Servicio de Instalaciones especiales de iluminación de alumbrado público superior al estándar regulado, mediante tecnología de Luminarias LED en espacio públicos para la IOARR ¿RENOVACION DE LUMINARIA; EN EL(LA) VÍAS, AV. CHINCHAYSUYO, AV. CORICANCHA, AV. HUANACAURE, AV. QUIPAYPAMPA, AV. INDOAMERICA",2025-03-11T00:00:00-05:00,2025-11-04T00:00:00-05:00,238,1919642.88,PEN,Soles,2025-03-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1091224,ocds-dgv273-seacev3-1091224-2025-03-21T10:20:16.894253-05:00,2313927,1091224-20534362855,007-2024-MPC,ADQUISICIÓN DE COMBUSTIBLE PARA LAS DIVERSAS GERENCIAS Y SUB GERENCIAS DE LA MUNICIPALIDAD PROVINCIAL DE CASTROVIRREYNA,2025-03-18T00:00:00-05:00,2025-12-31T00:00:00-05:00,288,83560.4,PEN,Soles,2025-03-17T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-998-16,ocds-dgv273-seacev3-2025-998-16-2025-03-21T10:20:16.074071-05:00,2313780,1095308-10733251447,ORDEN DE COMPRA - GUIA DE INTERNAMIENTO Nª0000081,ORDEN DE COMPRA - GUIA DE INTERNAMIENTO Nª0000081 - ADQUISICIÓN DE REPUESTOS Y LUBRICANES PARA LA EXCAVADORA 320 DL DE LA MPP,2025-03-18T00:00:00-05:00,2025-03-25T00:00:00-05:00,7,55420.0,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1091148,ocds-dgv273-seacev3-1091148-2025-03-21T10:20:15.034077-05:00,2313932,1091148-20607120511,004-2025-GAF-MPA,ADQUISICIÓN DE CARNE DE POLLO PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTRIA- PCA-2025,2025-03-20T00:00:00-05:00,2025-10-24T00:00:00-05:00,218,70988.4,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-804-3,ocds-dgv273-seacev3-2025-804-3-2025-03-21T10:20:14.328070-05:00,2313952,1089454-10247147492,008-2025/GM-MDV,CONTRATACION DE CEMENTO PORTLAND,2025-03-19T00:00:00-05:00,2025-05-19T00:00:00-05:00,61,96900.0,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1322-13,ocds-dgv273-seacev3-2025-1322-13-2025-03-21T10:20:14.177630-05:00,2314011,1090168-1648565,005-2025-MDL-OGAF,EJECUCION DE OBRA: MEJORAMIENTO DEL SERVICIO DE ESPACIOS PUBLICOS URBANOS EN PARQUE MARISCAL RAMON CASTILLA DISTRITO DE LINCE PROVINCIA Y DEPARTAMENTO DE LIMA CUI 2623821,2025-03-31T00:00:00-05:00,2025-06-30T00:00:00-05:00,91,3474640.75,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200013-10,ocds-dgv273-seacev3-2025-200013-10-2025-03-21T10:20:13.369762-05:00,2313712,1089658-20607948675,oc N°99,Adquisiicón de meteriales e inusmos,2025-03-19T00:00:00-05:00,2025-03-27T00:00:00-05:00,8,14218.29,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200013-10,ocds-dgv273-seacev3-2025-200013-10-2025-03-21T10:20:13.369762-05:00,2313700,1089658-20100329205,oc n°94,adquisición de materiales e insumos,2025-03-19T00:00:00-05:00,2025-06-18T00:00:00-05:00,91,3450.0,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200013-10,ocds-dgv273-seacev3-2025-200013-10-2025-03-21T10:20:13.369762-05:00,2313694,1089658-20338570041,oc n°82,adquisición de materiales e insumos,2025-03-19T00:00:00-05:00,2025-04-17T00:00:00-05:00,29,2782.91,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200013-10,ocds-dgv273-seacev3-2025-200013-10-2025-03-21T10:20:13.369762-05:00,2313716,1089658-20536938738,oc n°81,adquisición de materiales e insumos,2025-03-19T00:00:00-05:00,2025-04-16T00:00:00-05:00,28,10734.81,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200013-10,ocds-dgv273-seacev3-2025-200013-10-2025-03-21T10:20:13.369762-05:00,2313853,1089658-20101331734,"OC N°83,93,95,96,98,100,102",ADQUISICIÓN DE MATERIALES E INSUMOS,2025-03-20T00:00:00-05:00,2025-05-19T00:00:00-05:00,60,38911.43,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200013-10,ocds-dgv273-seacev3-2025-200013-10-2025-03-21T10:20:13.369762-05:00,2313834,1089658-20516809524,"OC N°85,91,97",ADQUISICIÓN DE MATERIALES E INSUMOS,2025-03-20T00:00:00-05:00,2025-05-19T00:00:00-05:00,60,13353.0,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200013-10,ocds-dgv273-seacev3-2025-200013-10-2025-03-21T10:20:13.369762-05:00,2313826,1089658-20604598835,OC N°92,ADQUISIICÓN DE MATERIALES E INSUMOS DE LABORATORIO,2025-03-20T00:00:00-05:00,2025-05-09T00:00:00-05:00,50,13352.24,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200013-10,ocds-dgv273-seacev3-2025-200013-10-2025-03-21T10:20:13.369762-05:00,2313822,1089658-20523714903,OC N°84 Y 101,ADQUSICIÓN DE MATERIALES E INSUMOS DE LABORATORIO,2025-03-20T00:00:00-05:00,2025-05-19T00:00:00-05:00,60,3345.0,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200013-10,ocds-dgv273-seacev3-2025-200013-10-2025-03-21T10:20:13.369762-05:00,2313828,1089658-20613068539,OC N°080,ADQUISICIÓN DE METERIALES E INSUMOS,2025-03-20T00:00:00-05:00,2025-03-25T00:00:00-05:00,5,7568.3,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1872-6,ocds-dgv273-seacev3-2025-1872-6-2025-03-21T10:20:13.353386-05:00,2313943,1089763-20601898552,002-2025,CONSTRUCCION DE RED SECUNDARIA EN EL SISTEMA ELECTRICO RURAL EN LA COMUNIDAD NATIVA DE PUERTO BELEN DISTRITO DE IPARIA- PROVINCIA DE CORONEL PORTILLO - DEPARATMENTO DE UCAYALI,2025-03-12T00:00:00-05:00,2025-04-12T00:00:00-05:00,31,99542.0,PEN,Soles,2025-03-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1277-11,ocds-dgv273-seacev3-2025-1277-11-2025-03-21T10:20:07.731444-05:00,2313864,1088959-10175513740,CONTRATO DE CONSULTORIA EN GENERAL 05-2025-MDEP/GM,"contratación del servicio de consultoría en General para la Gestión de Proyecto: Mejoramiento y ampliación del servicio de movilidad urbana en José Olaya cdra. 3 y 4, Av. San Martín cdra. 5,6 y 7, calle Diego Ferre cdra. 1, 2, 3 y 4 de centro poblado Eten Puerto distrito de Eten Puerto de la provincia de Chiclayo del departamento de Lambayeque"" con CUI 2594326",2025-02-28T00:00:00-05:00,2025-07-31T00:00:00-05:00,153,65112.0,PEN,Soles,2025-02-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1773-3,ocds-dgv273-seacev3-2025-1773-3-2025-03-21T10:20:07.482240-05:00,2313899,1092584-20610193006,CONTRATA DE BIENES N°003-2025-AG/MDPR,"ADQUISICION DE 39337 ADOQUINES DE CONCRETO PARA LA OBRA CREACION DE SERVICIOS DE ESPACIOS PUBLICOS URBANOS PLAZA PRINCIPAL CON FINES DE USO MULTIPLE DE CENTRO POBLADO DE PAMPASACHA, DISTRITO DE PINTO RECODO, PROVINICA DE LAMAS, DEPARTAMENTO DE SAN MARTIN CON CUI N°2637550",2025-03-18T00:00:00-05:00,2025-03-31T00:00:00-05:00,13,48777.88,PEN,Soles,2025-03-17T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1852-7,ocds-dgv273-seacev3-2025-1852-7-2025-03-21T10:20:03.865267-05:00,2314044,1090796-20511037001,ORDEN DE COMPRA N°994,SUMINISTRO DE CEMENTO PORTLAND TIPO IP X 42.5 kg,2025-03-21T00:00:00-05:00,2025-04-19T00:00:00-05:00,29,63125.0,PEN,Soles,2025-03-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-812-1,ocds-dgv273-seacev3-2025-812-1-2025-03-21T10:20:03.403833-05:00,2313887,1090812-20610518835,0001-2025,ADQUISICION DE PRODUCTOS DEL PROGRAMA SOCIAL DEL VASO DE LECHE (PVL) PARA EL AÑO FISCAL 2025 DE LA MUNICIPALIDAD DISTRITAL DE ALTO PICHIGUA ¿ ESPINAR - CUSCO,2025-03-19T00:00:00-05:00,2025-12-31T00:00:00-05:00,287,94068.0,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-23305-2,ocds-dgv273-seacev3-2025-23305-2-2025-03-21T10:20:03.339437-05:00,2313830,1091693-20601210127,46-2025.,ADQUISICION DE AGREGADOS.,2025-03-19T00:00:00-05:00,2025-04-21T00:00:00-05:00,33,45500.0,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2009-86,ocds-dgv273-seacev3-2025-2009-86-2025-03-21T10:20:03.323126-05:00,2313965,1090542-20491097338,CONTRATO DIRECTORAL REGIONAL N° 017-2025-GR-APURIMAC/DRA,"ADQUISICIÓN DE AGREGADOS, PARA EL PROYECTO: MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA INSTITUCION EDUCATIVA DEL NIVEL PRIMARIO N° 54385, SEÑOR DE EXALTACION, DISTRITO DE CHUQUIBAMBILLA, PROVINCIA DE GRAU, REGIÓN DE APURÍMAC.",2025-03-19T00:00:00-05:00,2025-05-07T00:00:00-05:00,49,140000.0,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
