Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Fecha de fin,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda
ocds-dgv273-seacev3-2025-398-2,ocds-dgv273-seacev3-2025-398-2-2025-03-15T10:11:52.343787-05:00,2312708,1085906-20532606242,CONTRATO N° 012-2025,CONTRATO N° 012-2025,2025-02-25T00:00:00-05:00,2025-03-21T00:00:00-05:00,24,229000.0,PEN,Soles,2025-02-24T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35-24,ocds-dgv273-seacev3-2025-35-24-2025-03-14T10:17:00.792890-05:00,2312527,1087116-20609031426,17,"ADQUISICIÓN DE CEMENTO PORTLAND TIPO I PARA LA OBRA META INSTALACION DE LOS SERVICIOS DE EDUCACION INICIAL ESCOLARIZADO EN OCHO INSTITUCIONES EDUCATIVAS DEL AMBITO DE LOS DISTRITOS DE VINCHOS TOTOS Y VILCANCHOS, EN LA PROVINCIAS DE HUAMANGA-CANGALLO Y VICTOR FAJARDO, REGION AYACUCHO",2025-03-06T00:00:00-05:00,2025-03-15T00:00:00-05:00,9,267500.0,PEN,Soles,2025-03-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1490-11,ocds-dgv273-seacev3-2025-1490-11-2025-03-14T10:17:00.777113-05:00,2312643,1086379-1640776,CONTRATO N° 008-2025-MPAA-GM-GAyF/ULCPyA,"CONTRATACION DEL SERVICO DE CONSULTORIA DE OBRA PARA LA ELABORACIÓN DE EXPEDIENTE TÉCNICO DEL PROYECTO:  RENOVACION DE PUENTE; EN EL(LA) CAMINO VECINAL R1602114 (PUENTE COTOYACU), TRAMO EMP. PE-5NB (PAMPA HERMOSA) ¿ PTA. DE CARRETERA, DISTRITO DE YURIMAGUAS, PROVINCIA ALTO AMAZONAS, DEPARTAMENTO LORETO, CUI N° 2639807",2025-02-28T00:00:00-05:00,2025-05-13T00:00:00-05:00,74,78200.0,PEN,Soles,2025-02-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1490-9,ocds-dgv273-seacev3-2025-1490-9-2025-03-14T10:17:00.761272-05:00,2312648,1086377-1640728,CONTRATO N° 006-2025-MPAA-GM-GAyF/ULCPyA,"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DE EXPEDIENTE TÉCNICO DEL PROYECTO: RENOVACION DE PUENTE; EN EL(LA) CAMINO VECINAL R160284 (PUENTE YANILLA), TRAMO EMP. LO-545 - EMP. R160292 DISTRITO DE YURIMAGUAS, PROVINCIA ALTO AMAZONAS, DEPARTAMENTO LORETO, CUI N° 2639727",2025-02-28T00:00:00-05:00,2025-05-13T00:00:00-05:00,74,86150.0,PEN,Soles,2025-02-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1490-8,ocds-dgv273-seacev3-2025-1490-8-2025-03-14T10:17:00.745125-05:00,2312647,1086375-1640702,CONTRATO N° 005-2025-MPAA-GM-GAyF/ULCPyA,"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DE EXPEDIENTE TÉCNICO DEL PROYECTO: ¿RENOVACION DE PUENTE; EN EL(LA) CAMINO VECINAL R1602116 (PUENTE CHUPADERO), TRAMO EMP. R1602114 ¿ PTA. CARRETERA, EN EL CENTRO POBLADO PAMPA HERMOSA, DISTRITO DE YURIMAGUAS, PROVINCIA ALTO AMAZONAS, DEPARTAMENTO LORETO¿ CUI N° 2636463",2025-02-28T00:00:00-05:00,2025-05-13T00:00:00-05:00,74,76600.0,PEN,Soles,2025-02-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1493-2,ocds-dgv273-seacev3-2025-1493-2-2025-03-14T10:17:00.728636-05:00,2312631,1086295-1639770,CONTRATO Nº 004-2025-MDC-A,"¿CONTRATACIÓN DE SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA EJECUCION DE LA OBRA: MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE EDUCACIÓN PRIMARIA EN I.E. 62434 DISTRITO DE CAHUAPANAS DE LA PROVINCIA DE DATEM DEL MARAÑÓN DEL DEPARTAMENTO DE LORETO¿, CON CUI Nº 2624474",2025-03-03T00:00:00-05:00,2025-08-29T00:00:00-05:00,179,142608.21,PEN,Soles,2025-02-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1490-14,ocds-dgv273-seacev3-2025-1490-14-2025-03-14T10:16:36.577960-05:00,2312595,1086383-1640811,CONTRATO N° 011-2025-MPAA-GM-GAyF/ULCPyA,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACIÓN DE EXPEDIENTE TÉCNICO DEL PROYECTO:  RENOVACION DE PUENTE; EN EL(LA) CAMINO VECINAL R1602218 (PUENTE UCULIZA), TRAMO EMP. PE-5NB (SAN JUAN DE PAMPLONA) ¿ EMP. R160217 (SANTA CLARA), DISTRITO DE YURIMAGUAS, PROVINCIA ALTO AMAZONAS, DEPARTAMENTO LORETO¿ CUI N° 2640075",2025-02-28T00:00:00-05:00,2025-05-13T00:00:00-05:00,74,80800.0,PEN,Soles,2025-02-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1490-10,ocds-dgv273-seacev3-2025-1490-10-2025-03-14T10:16:32.064690-05:00,2312645,1086378-1640741,CONTRATO N° 007-2025-MPAA-GM-GAyF/ULCPyA,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACION DEL EXPEDIENTE TECNICO DEL PROYECTO: ¿RENOVACION DE PUENTE; EN EL (LA) CAMINO VECINAL R160213 (PUENTE COCAICO), TRAMO EMP. PE-5NB (NVO. SAN JUAN DE LA LIBERTAD) ¿ EMP. LO-541, DISTRITO DE YURIMAGUAS, PROVINCIA DE ALTO AMAZONAS, DEPARTAMENTO LORETO¿ CUI N° 2639741",2025-02-28T00:00:00-05:00,2025-05-13T00:00:00-05:00,74,74900.0,PEN,Soles,2025-02-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1490-12,ocds-dgv273-seacev3-2025-1490-12-2025-03-14T10:16:30.715248-05:00,2312654,1086381-1640785,CONTRATO N° 009-2025-MPAA-GM-GAyF/ULCPyA,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA ELABORACIÓN DE EXPEDIENTE TÉCNICO DEL PROYECTO: RENOVACION DE PUENTE; EN EL(LA) CAMINO VECINAL R1602126 (PUENTE BELEN), TRAMO EMP. 5NB (BELÉN) ¿ PTA. CARRETERA, DISTRITO DE YURIMAGUAS, PROVINCIA ALTO AMAZONAS, DEPARTAMENTO LORETO, CUI N°2639840",2025-02-28T00:00:00-05:00,2025-05-13T00:00:00-05:00,74,123000.0,PEN,Soles,2025-02-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1852-29,ocds-dgv273-seacev3-2025-1852-29-2025-03-14T10:16:24.967170-05:00,2312495,1087363-20511037001,ORDEN DE COMPRA N°668-2025,SUMINISTRO DE CEMENTO PORTLAND TIPO HS CON ALTA RESISTENCIA A LOS SULFATOS,2025-03-13T00:00:00-05:00,2025-06-10T00:00:00-05:00,89,78880.1,PEN,Soles,2025-03-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-67-2,ocds-dgv273-seacev3-2025-67-2-2025-03-14T10:16:22.228903-05:00,2312649,1086364-20350218689,CONTRATO N° 112-2025-MPCH/GM,"CONTRATACIÓN DE BIENES ""SUMINISTRO DE COMBUSTIBLE DIESEL B5 S50 PARA LOS VEHÍCULOS DE LA MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS.",2025-02-17T00:00:00-05:00,2025-12-31T00:00:00-05:00,317,163938.78,PEN,Soles,2025-02-17T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1239-3,ocds-dgv273-seacev3-2025-1239-3-2025-03-14T10:16:20.771972-05:00,2312463,1087206-20612506486,001-2025,ADQUISICIÓN DE 1396 BOLSAS DE CEMENTO PORTLAND TIPO I PARA LA EJECUCION DE OBRA POR ADMINISTRACION DIRECTA: MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LOCALIDAD DE NUEVO HORIZONTE DISTRITO DE PARCOY DE LA PROVINCIA DE PATAZ DEL DEPARTAMENTO DE LA LIBERTAD,2025-03-01T00:00:00-05:00,2025-03-31T00:00:00-05:00,30,47000.0,PEN,Soles,2025-02-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2348-10,ocds-dgv273-seacev3-2025-2348-10-2025-03-14T10:16:20.748081-05:00,2312447,1086272-1641151,02-2025-GG-EMAPACOPSA,"CONTRATACION DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA OBRA-IOARR: ADQUISICION DE MICRO MEDIDORES, EN EL (LA) AMBITO DE SERVICIO DE LA EPS EMAPACOP S.A, CON SUS RESPECTIVAS REPOSICION DE CAJAS DE REGISTRO PARA LA OPTIMIZACION DE LA MICROMEDICION DE AGUA, DISTRITO DE CALLERIA, PROVINCIA DE CORONEL PORTILLO, DEPARTAMENTO UCAYALI CON CUI N 2607274",2025-03-08T00:00:00-05:00,2025-09-08T00:00:00-05:00,184,101701.41,PEN,Soles,2025-03-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087446,ocds-dgv273-seacev3-1087446-2025-03-14T10:16:20.209246-05:00,2312520,1087446-20610247416,CONTRATO N°002-2025-HRI/OL,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EL HOSPITAL REGIONAL DE ICA,2025-03-12T00:00:00-05:00,2025-09-08T00:00:00-05:00,180,249000.0,PEN,Soles,2025-03-11T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-211-9,ocds-dgv273-seacev3-2025-211-9-2025-03-14T10:16:20.173791-05:00,2312519,1086933-1642850,CONTRATO DE ADJUDICACION SIMPLIFICADA N° 004-2025-MPHi/CS-1,"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ¿CREACIÓN DEL SERVICIO DE ESPACIOS PÚBLICOS URBANOS EN LA PLAZUELA DEL CASERÍO DE PARIAUCRO DISTRITO DE HUARI, PROVINCIA DE HUARI ¿ DEPARTAMENTO DE ÁNCASH¿",2025-03-14T00:00:00-05:00,2025-06-11T00:00:00-05:00,89,50300.0,PEN,Soles,2025-03-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1510-24,ocds-dgv273-seacev3-2025-1510-24-2025-03-14T10:16:19.467028-05:00,2312476,1087703-1644243,007,SERVICIO DE CONSULTORIA DE LA OBRA - MEJORAMIENTO DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN LA LOSA DE USOS MULTIPLES EN EL AA.HH JERUSALEN DISTRITO DE REQUENA DE LA PROVINCIA DE REQUENA DEL DEPARTAMENTO DE LORETO,2025-03-11T00:00:00-05:00,2025-05-26T00:00:00-05:00,76,332365.0,PEN,Soles,2025-03-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1045-1,ocds-dgv273-seacev3-2025-1045-1-2025-03-14T10:16:18.427646-05:00,2312518,1087020-20534477911,CONTRATO N° 012-2025-MDPN,"CONTRATACIÓN DE SERVICIO DE PERFILADO Y COMPACTADO DE TERRENO REFERENTE A LA ¿ADQUISICIÓN DE TERRENO, CONSTRUCCIÓN DE CERCO PERIMÉTRICO; EN EL (LA) PROYECTO DE INVERSIÓN: CREACIÓN DE PRÁCTICA DEPORTIVA Y RECREATIVA EN INFRAESTRUCTURA DEPORTIVA PARA LA MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO-PROVINCIA DE CHINCHA-DEPARTAMENTO DE ICA¿.",2025-03-12T00:00:00-05:00,2025-03-31T00:00:00-05:00,19,128544.0,PEN,Soles,2025-03-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1175-1,ocds-dgv273-seacev3-2025-1175-1-2025-03-14T10:16:12.856202-05:00,2312560,1086418-1641139,003-2025-MDM/GM,"CREACIÓN DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL COMPLEJO DEPORTIVO DEL CENTRO POBLADO DE CORPACANCHA, DISTRITO DE MARCAPOMACOCHA DE LA PROVINCIA DE YAULI DEL DEPARTAMENTO DE JUNIN CON CUI N° 2595436",2025-02-26T00:00:00-05:00,2025-08-25T00:00:00-05:00,180,3845829.79,PEN,Soles,2025-02-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1263-2,ocds-dgv273-seacev3-2025-1263-2-2025-03-14T10:16:10.825230-05:00,2312663,1087064-1643160,N° 01-2025-MPJ,"CONTRATO DE LA EJECUCION DE LA OBRA:_ MEJORAMIENTO DE SERVICIOS DE ESPACIOS PUBLICOS URBANOS EN LA PLAZA DE ARMAS AYANGAY DEL DISTRITO DE JULCAN, PROVINCIA DE JULCAN LA LIBERTAD",2025-03-06T00:00:00-05:00,2025-05-31T00:00:00-05:00,86,405246.54,PEN,Soles,2025-03-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-211-10,ocds-dgv273-seacev3-2025-211-10-2025-03-14T10:16:09.574534-05:00,2312525,1086285-1640333,CONTRATO DE ADJUDICACION SIMPLIFICADA N° 001-2025-MPHi/CS-1,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ¿MEJORAMIENTO Y AMPLIACIÓN DEL CEMENTERIO EN EL CASERÍO DE YANAGAGA DEL CENTRO POBLADO DE HUAMPARAN DEL DISTRITO DE HUARI - PROVINCIA DE HUARI - DEPARTAMENTO DE ÁNCASH¿,2025-03-14T00:00:00-05:00,2025-08-10T00:00:00-05:00,149,85603.55,PEN,Soles,2025-03-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1263-1,ocds-dgv273-seacev3-2025-1263-1-2025-03-14T10:16:08.987603-05:00,2312674,1086514-20397667872,N° 04-2025-MPJ,ADQUISICION DE COMBUSTIBLE DIESEL B5 S50 UV Y GASOHOL REGULAR REGULAR PARA LA OPERATIVIDAD DE LAS UNIDADES MOVILES DE LA MUNICIPALIDAD DE LA MUNICIPALIDAD PROVINCIAL DE JULCAN PARA EL EJERCICIO FISCAL 2025,2025-03-06T00:00:00-05:00,2025-12-31T00:00:00-05:00,300,379580.7,PEN,Soles,2025-03-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1490-13,ocds-dgv273-seacev3-2025-1490-13-2025-03-14T10:16:08.735945-05:00,2312599,1086382-1640798,CONTRATO N° 010-2025-MPAA-GM-GAyF/ULCPyA,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA ELABORACIÓN DE EXPEDIENTE TÉCNICO DEL PROYECTO:  RENOVACION DE PUENTE; EN EL(LA) CAMINO VECINAL R1602306 (PUENTE NUEVA ERA), TRAMO EMP. LO-107¿ NUEVA ERA, DISTRITO DE YURIMAGUAS, PROVINCIA ALTO AMAZONAS, DEPARTAMENTO LORETO¿ CUI N° 2639866",2025-02-28T00:00:00-05:00,2025-05-13T00:00:00-05:00,74,85300.0,PEN,Soles,2025-02-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200340-9,ocds-dgv273-seacev3-2025-200340-9-2025-03-14T10:16:08.333278-05:00,2312488,1086752-20514606774,CONTRATO N° 26-2025-SUTRAN,"ADQUISICIÓN DE COMBUSTIBLE GASOHOL REGULAR PARA LOS VEHICULOS LIVIANOS Y MOTOCICLETAS, ASIGNADAS A LA UNIDAD DESCONCENTRADA DE LIMA ¿ CALLAO",2025-03-07T00:00:00-05:00,2028-03-06T00:00:00-05:00,1095,371448.0,PEN,Soles,2025-03-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1216-2,ocds-dgv273-seacev3-2025-1216-2-2025-03-14T10:16:07.773070-05:00,2306011,1085534-20600382641,001-2025-mds-abas,ADQUISICIÓN DE COMBUSTIBLE DIESEL B5 S - 50 PARA EL PROYECTO: ¿CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN CAMINO VECINAL TRAMO LOS TAYOS ¿ LOS ALGARROBOS DEL CASERIO DE PUEBLO LIBRE DEL CENTRO POBLADO SAN ALFONSO DEL DISTRITO DE SARTIMBAMBA ¿ PROVINCIA DE SÁNCHEZ CARRIÓN LA LIBERTAD,2025-01-29T00:00:00-05:00,2025-03-28T00:00:00-05:00,58,95304.0,PEN,Soles,2025-01-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-275-1,ocds-dgv273-seacev3-2025-275-1-2025-03-14T10:16:07.457376-05:00,2312642,1087364-20439092077,010-2025-GM-MDS,"MEZCLA DE CEREALES DE QUINUA, AVENA Y KIWICHA CON LECHE EN POLVO, MACA Y AZÚCAR CON CANELA FORTIFICADA, CON VITAMINAS Y MINERALES PERIODO FISCAL 2025",2025-02-20T00:00:00-05:00,2025-12-31T00:00:00-05:00,314,65971.92,PEN,Soles,2025-02-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10247-226,ocds-dgv273-seacev3-2025-10247-226-2025-03-14T10:16:00.110333-05:00,2312540,1087370-20418896915,001-2025,SERVICIO DE SEGURO CONTRA ACCIDENTES PARA EL PERSONAL DE DESMINADO HUMANITARIO,2025-03-05T00:00:00-05:00,2025-11-28T00:00:00-05:00,268,200000.0,PEN,Soles,2025-03-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-277-2,ocds-dgv273-seacev3-2025-277-2-2025-03-13T10:15:54.128742-05:00,2312335,1085944-20532071110,02-2025-GM-MDC,CONTRATACIÓN DEL SUMINISTRO DE COMBUSTIBLE PARA LAS UNIDADES VEHICULARES DE LA MUNICIPALIDAD DISTRITAL DE COISHCO PERIODO 2025,2025-02-04T00:00:00-05:00,2026-02-03T00:00:00-05:00,364,287206.0,PEN,Soles,2025-02-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35-68,ocds-dgv273-seacev3-2025-35-68-2025-03-13T10:15:51.380906-05:00,2312324,1087676-20609660750,CONTRATO N°14-2025-GRA-SEDECENTRAL-OAPF,ADQUISICION DE VARILLAS,2025-03-04T00:00:00-05:00,2025-04-04T00:00:00-05:00,31,237646.0,PEN,Soles,2025-03-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1089260,ocds-dgv273-seacev3-1089260-2025-03-13T10:15:40.970796-05:00,2312266,1089260-20491590999,02-2025-MDN/GM,ADQUISICION DE COMBUSTIBLE PARA LAS DIFERENTE UNIDADES ORGANICAS DE LA MUNICIPALIDAD DISTRITAL DE NAMORA CORRESPONDIENTE A LOS MESES DE FEBRERO A DICIEMBRE DEL 2025.,2025-02-28T00:00:00-05:00,2025-12-31T00:00:00-05:00,306,148110.0,PEN,Soles,2025-02-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-488-3,ocds-dgv273-seacev3-2025-488-3-2025-03-13T10:15:40.161092-05:00,2312342,1087575-10721440732,CONTRATO N° 016-2025-MPI/GM,"ADQUISICION DE 02 CUATRIMOTOS PARA LA IOARR: ¿ADQUISICIÓN DE EQUIPO DE SEGURIDAD PARA EL SERVICIO DE CONTROL, EQUIPO DE RESCATE ACUATICO Y CUATRIMOTO, EN EL (LA) GERENCIA DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD PROVINCIAL DE ISLAY DISTRITO DE MOLLENDO, PROVINCIA DE ISLAY, DEPARTAMENTO AREQUIPA¿ CÓDIGO ÚNICO 2664456.",2025-03-11T00:00:00-05:00,2025-04-29T00:00:00-05:00,49,53048.0,PEN,Soles,2025-03-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200340-11,ocds-dgv273-seacev3-2025-200340-11-2025-03-13T10:15:29.948034-05:00,2311605,1086629-20521435357,CONTRATO N° 23-2025-SUTRAN,"CONTRATACIÓN DEL SERVICIO DE RENOVACIÓN DE LICENCIAMIENTO, GARANTÍA Y SOPORTE PARA LA SOLUCIÓN DE SEGURIDAD PERIMETRAL DEL FABRICANTE WATCHGUARD O EQUIVALENTE",2025-08-01T00:00:00-05:00,2026-08-01T00:00:00-05:00,365,78485.4,PEN,Soles,2025-02-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1297-1,ocds-dgv273-seacev3-2025-1297-1-2025-03-13T10:15:28.764319-05:00,2312328,1086741-1643579,CONTRATO N° 01-2025-MDI/G,"ADQUISICION DE HOJUELAS DE KIW1CHA TOSTADA, SOYA INTEGRAL, QUINUA, AVENA CON MACA ENRIQUECIDA CON VITAMINAS Y MINERALES PARA EL ANO FISCAL 2025",2025-02-26T00:00:00-05:00,2026-02-26T00:00:00-05:00,365,137014.56,PEN,Soles,2025-02-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1851-4,ocds-dgv273-seacev3-2025-1851-4-2025-03-13T10:15:23.702931-05:00,2312232,1087554-1644926,007-2025-GM-MDI,SERVICIO DE ELABORACION DE EXPEDIENTE TECNICO PARA EL PROYECTO. MEJORAMIENTO Y AMPLIACION DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN EL BOULEVARD DE ITE DEL SECTOR PAMPA BAJA DEL DISTRITO DE ITE DE LA PROVINCIA DE JORGE BASADRE DEL DEPARTAMENTO DE TACNA.,2025-03-08T00:00:00-05:00,2025-05-09T00:00:00-05:00,62,130000.0,PEN,Soles,2025-03-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1598-15,ocds-dgv273-seacev3-2025-1598-15-2025-03-13T10:15:18.483455-05:00,2312395,1087196-20601162289,004-2025-MDP,CONTRATACION PARA LA ADQUISICIÓN DE 35000 GALONES DE COMBUSTIBLE DIESEL B5 S50 PARA LAS DISTINTAS UNIDADES MÓVILES DE LA MDP,2025-03-01T00:00:00-05:00,2025-12-31T00:00:00-05:00,305,645750.0,PEN,Soles,2025-02-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1092929,ocds-dgv273-seacev3-1092929-2025-03-13T10:15:17.236511-05:00,2312295,1092929-10224955532,004-2025-GAJAC/EPS AGUAS DE LIMA NORTE SA,SERVICIO DE ASESORIA ESPECIALIZADA EN CONTRATACIONES PARA LA OFICINA DEL EQUIPO DE LOGISTICA Y COMTE DE SELECCIÓN,2025-03-06T00:00:00-05:00,2026-03-05T00:00:00-05:00,364,66000.0,PEN,Soles,2025-03-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-224-5,ocds-dgv273-seacev3-2025-224-5-2025-03-13T10:15:10.928871-05:00,2312428,1086509-1643142,CONTRATO Nº 64-2025-MDSM/GM,"CONTRATACIÓN DE SERVICIO DE MANTENIMIENTO DEL LOCAL COMUNAL EN EL CENTRO POBLADO DE CHALLHUAYACO, EN EL DISTRITO DE SAN MARCOS - HUARI - DEPARTAMENTO DE ANCASH",2025-02-26T00:00:00-05:00,2025-03-30T00:00:00-05:00,32,127678.0,PEN,Soles,2025-02-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1735-14,ocds-dgv273-seacev3-2025-1735-14-2025-03-13T10:15:07.750833-05:00,2312432,1086315-1642761,003-2025,CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE OBRA: ¿MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. JUAN VELASCO ALVARADO DE CENTRO POBLADO DE SANTA ROSA DISTRITO DE YUNGUYO DE LA PROVINCIA DE YUNGUYO DE DEPARTAMENTO DE PUNO¿.,2025-03-22T00:00:00-05:00,2025-12-30T00:00:00-05:00,283,217753.28,PEN,Soles,2025-02-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1086522,ocds-dgv273-seacev3-1086522-2025-03-13T10:15:07.334752-05:00,2312358,1086522-20321656219,CONTRATO N° 22-2025-SUTRAN,ADQUISICIÓN DE DIESEL B5 S-50 UV Y GASOHOL PREMIUM PARA LOS VEHÍCULOS ASIGNADOS A LA UNIDAD DESCONCENTRADA DE MOQUEGUA,2025-02-15T00:00:00-05:00,2027-02-14T00:00:00-05:00,729,69164.16,PEN,Soles,2025-02-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2352-18,ocds-dgv273-seacev3-2025-2352-18-2025-03-13T10:15:06.609487-05:00,2312306,1087563-20607030007,003-2025-GAJAC-EPS AGUAS DE LIMA NORTE SA,Adquisición de CEMENTO PORTLAND TIPO I,2025-02-28T00:00:00-05:00,2026-02-27T00:00:00-05:00,364,84000.0,PEN,Soles,2025-02-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-690-2,ocds-dgv273-seacev3-2025-690-2-2025-03-13T10:15:05.540916-05:00,2310981,1086796-20396543185,CONTRATO DE SUMINISTRO DE BIENES N°001-2025-MDC/GM,"""ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA LOS BENEFICIARIOS DEL PROGRAMA VASO DE LECHE, DE LA MUNICIPALIDAD DISTRITAL DE COLASAY - PROVINCIA DE JAEN - REGION CAJAMARCA""",2025-02-13T00:00:00-05:00,2025-12-31T00:00:00-05:00,321,108760.0,PEN,Soles,2025-02-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-690-2,ocds-dgv273-seacev3-2025-690-2-2025-03-13T10:15:05.540916-05:00,2312314,1086796-20311069072,CONTRATO DE SUMINISTRO DE BIENES N°002-2025-MDC/GM,"ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA LOS BENEFICIARIOS DEL PROGRAMA VASO DE LECHE, DE LA MUNICIPALIDAD DISTRITAL DE COLASAY ¿ PROVINCIA DE JAEN ¿ REGION CAJAMARCA",2025-03-05T00:00:00-05:00,2025-12-31T00:00:00-05:00,301,217728.0,PEN,Soles,2025-03-04T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1086911,ocds-dgv273-seacev3-1086911-2025-03-13T10:14:56.421354-05:00,2312293,1086911-20406428541,13-2025,ADQUISICIÓN DE DIESEL B5 - S50,2025-03-06T00:00:00-05:00,2025-08-08T00:00:00-05:00,155,2398474.0,PEN,Soles,2025-03-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1085833,ocds-dgv273-seacev3-1085833-2025-03-12T10:14:03.404960-05:00,2312160,1085833-20601425204,CONTRATO N° 09 - 2025/VIVIENDA/VMCS/PNSR/UA,"SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACION DEL EXPEDIENTE TECNICO EN EL AMBITO RURAL MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE RUKUS , DISTRITO DE CHUPA - AZANGARO - PUNO",2025-02-24T00:00:00-05:00,2025-06-20T00:00:00-05:00,116,337875.3,PEN,Soles,2025-02-21T00:00:00-05:00,,,,
